Čas,WE_CO,AE_CO
2024-02-01T00:10:00Z,0.428833338,0.309666669
2024-02-01T00:20:00Z,0.427166668,0.309333336
2024-02-01T00:30:00Z,0.428666671,0.3098333355
2024-02-01T00:40:00Z,0.427500002,0.3095000025
2024-02-01T00:50:00Z,0.422999993,0.3095000025
2024-02-01T01:00:00Z,0.42033332148333,0.309000003
2024-02-01T01:10:00Z,0.41933332093333,0.309000003
2024-02-01T01:20:00Z,0.41783332228333,0.3085000035
2024-02-01T01:30:00Z,0.4169999897,0.3088333365
2024-02-01T01:40:00Z,0.41783332228333,0.3088333365
2024-02-01T01:50:00Z,0.41483332498333,0.30866667
2024-02-01T02:00:00Z,0.41283332678333,0.307333338
2024-02-01T02:10:00Z,0.41283332678333,0.3091666695
2024-02-01T02:20:00Z,0.41149999465,0.308000004
2024-02-01T02:30:00Z,0.4098333295,0.309333336
2024-02-01T02:40:00Z,0.40999999601667,0.3098333355
2024-02-01T02:50:00Z,0.4091666635,0.3091666695
2024-02-01T03:00:00Z,0.4081666645,0.3085000035
2024-02-01T03:10:00Z,0.408999997,0.307000005
2024-02-01T03:20:00Z,0.41033332905,0.309000003
2024-02-01T03:30:00Z,0.41266666026667,0.3095000025
2024-02-01T03:40:00Z,0.41316665981667,0.3081666705
2024-02-01T03:50:00Z,0.4139999924,0.309666669
2024-02-01T04:00:00Z,0.41433332543333,0.3095000025
2024-02-01T04:10:00Z,0.41516665801667,0.308333337
2024-02-01T04:20:00Z,0.41616665711667,0.308333337
2024-02-01T04:30:00Z,0.41616665711667,0.307333338
2024-02-01T04:40:00Z,0.41483332498333,0.308333337
2024-02-01T04:50:00Z,0.41333332633333,0.3075000045
2024-02-01T05:00:00Z,0.41233332723333,0.3078333375
2024-02-01T05:10:00Z,0.41283332678333,0.3075000045
2024-02-01T05:20:00Z,0.41849998883333,0.3081666705
2024-02-01T05:30:00Z,0.4189999879,0.307333338
2024-02-01T05:40:00Z,0.42083332345,0.307333338
2024-02-01T05:50:00Z,0.422999993,0.3078333375
2024-02-01T06:00:00Z,0.42749999668333,0.3081666705
2024-02-01T06:10:00Z,0.43083333716667,0.307666671
2024-02-01T06:20:00Z,0.4318333382,0.3075000045
2024-02-01T06:30:00Z,0.43050000413333,0.3058333395
2024-02-01T06:40:00Z,0.424333329,0.307333338
2024-02-01T06:50:00Z,0.42599999803333,0.30866667
2024-02-01T07:00:00Z,0.42149999048333,0.307333338
2024-02-01T07:10:00Z,0.420666655,0.308000004
