Čas,T,RH,p
2024-01-01T00:10:00Z,6.0931666691667,85.0388331095,980.15
2024-01-01T00:20:00Z,5.8031666596833,86.268333181167,980
2024-01-01T00:30:00Z,5.9414999643167,86.088666661833,980
2024-01-01T00:40:00Z,5.9901666322667,85.824500147333,980.1
2024-01-01T00:50:00Z,5.4096666812833,87.735166931333,980.78333333333
2024-01-01T01:00:00Z,5.2609999816,88.723000081333,981
2024-01-01T01:10:00Z,5.2948333502333,89.273500188167,981
2024-01-01T01:20:00Z,5.5958333333833,87.045500437667,981
2024-01-01T01:30:00Z,5.8573333502167,86.260333251667,981
2024-01-01T01:40:00Z,5.78116666475,86.334500376667,981
2024-01-01T01:50:00Z,5.6879999716667,86.552499770833,981
2024-01-01T02:00:00Z,6.11066665645,85.111500294833,981
2024-01-01T02:10:00Z,6.4168333451667,84.134833398833,981
2024-01-01T02:20:00Z,6.2758333047167,84.3808335625,981
2024-01-01T02:30:00Z,5.8418333451833,86.918833160667,981
2024-01-01T02:40:00Z,6.1056666612,86.368333308167,981
2024-01-01T02:50:00Z,5.9503333171333,86.435500335833,981
2024-01-01T03:00:00Z,6.4545000076167,84.571666463167,980.45
2024-01-01T03:10:00Z,6.6200000047667,83.328333028167,980.48333333333
2024-01-01T03:20:00Z,6.5341666380333,83.043500137167,980.48333333333
2024-01-01T03:30:00Z,6.3081666548833,84.0131664275,980.31666666667
2024-01-01T03:40:00Z,6.24416665235,84.355167007167,980
2024-01-01T03:50:00Z,6.63200000125,82.406833139833,980
2024-01-01T04:00:00Z,6.7531666755833,81.680000305,980
2024-01-01T04:10:00Z,6.6066665966833,83.571666844667,980
2024-01-01T04:20:00Z,6.5489999770667,84.818833414833,980
2024-01-01T04:30:00Z,6.51166667135,85.471666336833,980
2024-01-01T04:40:00Z,6.2833333493,86.692166646833,980
2024-01-01T04:50:00Z,5.7633333285,89.54650027,980
2024-01-01T05:00:00Z,5.3170000076667,91.434166717833,980
2024-01-01T05:10:00Z,5.1683333078333,91.542666880667,980.31666666667
2024-01-01T05:20:00Z,5.0466667176,91.005333455667,981
2024-01-01T05:30:00Z,5.0670000473833,90.500833257333,981
2024-01-01T05:40:00Z,5.2230000178333,89.846832911167,981
2024-01-01T05:50:00Z,5.7100000382167,87.518999608167,981
2024-01-01T06:00:00Z,5.4946666717667,88.240000025,980.83333333333
2024-01-01T06:10:00Z,5.0438333671,86.133000183,981
2024-01-01T06:20:00Z,4.8511666934333,85.494500096333,981
2024-01-01T06:30:00Z,4.2250000636833,84.5581665035,981
2024-01-01T06:40:00Z,3.9335000317,85.767333094167,981
2024-01-01T06:50:00Z,3.7163333376,86.6948337555,981.43333333333
2024-01-01T07:00:00Z,3.4464999874833,87.371166356833,982
2024-01-01T07:10:00Z,3.4373333494,86.6741667425,982
2024-01-01T07:20:00Z,3.40666668015,86.368833033167,982
2024-01-01T07:30:00Z,3.4626666745,86.567333348833,982
2024-01-01T07:40:00Z,3.1251666466333,89.3865001685,982
