Čas,PM_1,PM_2,PM_4,PM_10
2024-06-01T00:10:00Z,15.042500003167,15.908166647167,15.908166647167,15.908166647167
2024-06-01T00:20:00Z,15.138833299667,16.007166607833,16.007166607833,16.007166607833
2024-06-01T00:30:00Z,14.421166690333,15.251166645833,15.252166668667,15.252666664333
2024-06-01T00:40:00Z,14.901833375167,15.758666643167,15.7594999955,15.759833304667
2024-06-01T00:50:00Z,15.215833330667,16.105333376333,16.117333380667,16.123499997667
2024-06-01T01:00:00Z,15.191833369,16.068666697,16.0721667295,16.073500013833
2024-06-01T01:10:00Z,15.128333298333,15.998999881333,16.000333245167,16.000999927167
2024-06-01T01:20:00Z,14.9503333095,15.810333363333,15.810333363333,15.810500033833
2024-06-01T01:30:00Z,15.420166555667,16.313666677,16.3203333375,16.323333326833
2024-06-01T01:40:00Z,15.304666598833,16.184666729167,16.184666729167,16.184666729167
2024-06-01T01:50:00Z,15.57966663,16.477499945833,16.4796665985,16.4806665895
2024-06-01T02:00:00Z,15.570000108667,16.474333365833,16.483500051333,16.487166706667
2024-06-01T02:10:00Z,16.439000114,17.385833327333,17.388166682167,17.3891666415
2024-06-01T02:20:00Z,16.7309999625,17.699499877167,17.7049999395,17.707499901333
2024-06-01T02:30:00Z,18.020833301667,19.1036666235,19.143833319667,19.163000011667
2024-06-01T02:40:00Z,18.465166600333,19.5401667595,19.552000077667,19.557000096833
2024-06-01T02:50:00Z,19.710166677167,20.853000101,20.861166763833,20.865500101167
2024-06-01T03:00:00Z,20.932999992833,22.153999964833,22.1686665535,22.175666586167
2024-06-01T03:10:00Z,21.356666691833,22.6245000835,22.659499994833,22.676000022167
2024-06-01T03:20:00Z,21.519333299167,22.826166565667,22.885499953167,22.913666597167
2024-06-01T03:30:00Z,21.9008332895,23.1846666975,23.2058332445,23.2159998575
2024-06-01T03:40:00Z,21.050166606833,22.315499878,22.3618332545,22.384833304167
2024-06-01T03:50:00Z,20.880999883,22.135000038,22.17966671,22.200833384167
2024-06-01T04:00:00Z,20.883833249,22.103666527667,22.119999949167,22.128166612167
2024-06-01T04:10:00Z,19.430000082333,20.618833287667,20.6798333175,20.709333325167
2024-06-01T04:20:00Z,19.244666576333,20.383333238167,20.411499977167,20.424666627333
2024-06-01T04:30:00Z,20.114666620833,21.396499951667,21.501999950333,21.553000005167
2024-06-01T04:40:00Z,17.528666639633,18.682833330117,18.80600002605,18.866333358
2024-06-01T04:50:00Z,5.6615000049167,5.9901666800167,5.9925000031833,5.9938333432
2024-06-01T05:00:00Z,4.6918333253,4.9698333581667,4.9765000582,4.9795000474
2024-06-01T05:10:00Z,5.14899997705,5.4479999701,5.4494999806,5.4503333091667
2024-06-01T05:20:00Z,5.5713333606833,5.9349999904333,5.9706666549167,5.9883332968
2024-06-01T05:30:00Z,5.8683333317333,6.20683330695,6.20683330695,6.20683330695
2024-06-01T05:40:00Z,5.7365000088667,6.06783333615,6.0693333307333,6.0699999967667
2024-06-01T05:50:00Z,5.6808333317667,6.0071666796333,6.0075000206,6.0076666831333
2024-06-01T06:00:00Z,6.1008332967833,6.46733335655,6.4806666930667,6.4870000124167
2024-06-01T06:10:00Z,5.8564999818333,6.1931666930833,6.1933333556167,6.19350001815
2024-06-01T06:20:00Z,8.53450000295,9.0261666771333,9.0270000137333,9.0274999934
2024-06-01T06:30:00Z,5.9626666545833,6.30799996845,6.31033331545,6.31133330655
2024-06-01T06:40:00Z,4.8733333508667,5.1638333360833,5.1723333399,5.17633334405
2024-06-01T06:50:00Z,3.29983333155,3.4899999897167,3.4899999897167,3.4899999897167
2024-06-01T07:00:00Z,2.3143333514167,2.4476666649167,2.4476666649167,2.4476666649167
2024-06-01T07:10:00Z,2.414500012,2.5525000055333,2.5525000055333,2.5525000055333
2024-06-01T07:20:00Z,2.2038333177667,2.3305000027167,2.3305000027167,2.3305000027167
2024-06-01T07:30:00Z,1.8739999969667,1.98200001515,1.98200001515,1.98200001515
2024-06-01T07:40:00Z,1.7866666615167,1.8899999877833,1.8899999877833,1.8899999877833
2024-06-01T07:50:00Z,1.6919999937,1.7898333390667,1.7898333390667,1.7898333390667
2024-06-01T08:00:00Z,1.8136666556333,1.9178333381667,1.9178333381667,1.9178333381667
2024-06-01T08:10:00Z,1.8333333353,1.9386666655333,1.9386666655333,1.9386666655333
2024-06-01T08:20:00Z,1.6979999999833,1.7953333337667,1.7953333337667,1.7953333337667
2024-06-01T08:30:00Z,1.5831666767333,1.6753333330333,1.6753333330333,1.6753333330333
2024-06-01T08:40:00Z,1.3373333414167,1.4140000005167,1.4140000005167,1.4140000005167
2024-06-01T08:50:00Z,1.29516665935,1.3701666713167,1.3701666713167,1.3701666713167
2024-06-01T09:00:00Z,1.2441666712167,1.3165000031333,1.3165000031333,1.3165000031333
2024-06-01T09:10:00Z,0.90033333798333,0.95233333113333,0.95233333113333,0.95233333113333
2024-06-01T09:20:00Z,0.89816666196667,0.94983333405,0.94983333405,0.94983333405
2024-06-01T09:30:00Z,0.93283333678333,0.98733332856667,0.98733332856667,0.98733332856667
2024-06-01T09:40:00Z,0.8456666658,0.89433333175,0.89433333175,0.89433333175
2024-06-01T09:50:00Z,0.97899999616667,1.0356666663333,1.0356666663333,1.0356666663333
2024-06-01T10:00:00Z,0.94533333185,0.9988333295,0.9988333295,0.9988333295
2024-06-01T10:10:00Z,0.81461538605769,0.89076922832692,0.91519230601923,0.92692307671154
2024-06-01T10:20:00Z,0.83766666646667,0.88616667188333,0.88616667188333,0.88616667188333
2024-06-01T10:30:00Z,0.80683332978333,0.85316666556667,0.85316666556667,0.85316666556667
2024-06-01T10:40:00Z,0.84916666538333,0.89900000403333,0.89900000403333,0.89900000403333
2024-06-01T10:50:00Z,0.8181666642,0.86599999865,0.86599999865,0.86599999865
2024-06-01T11:00:00Z,0.85033333705,0.89899999795,0.89899999795,0.89899999795
2024-06-01T11:10:00Z,0.86566666363333,0.91666666761667,0.91666666761667,0.91666666761667
2024-06-01T11:20:00Z,0.90900000238333,0.9606666654,0.9606666654,0.9606666654
2024-06-01T11:30:00Z,0.88416666885,0.93466666041667,0.93466666041667,0.93466666041667
2024-06-01T11:40:00Z,0.90050000051667,0.95266666411667,0.95266666411667,0.95266666411667
2024-06-01T11:50:00Z,0.8774999977,0.92850000363333,0.92850000363333,0.92850000363333
2024-06-01T12:00:00Z,0.98366667228333,1.0406666656667,1.0406666656667,1.0406666656667
2024-06-01T12:10:00Z,0.99533333281667,1.0518333385,1.0518333385,1.0518333385
2024-06-01T12:20:00Z,0.96716666023333,1.0224999983667,1.0224999983667,1.0224999983667
2024-06-01T12:30:00Z,1.09799999795,1.1619999965667,1.1619999965667,1.1619999965667
2024-06-01T12:40:00Z,0.98283333285,1.0391666661167,1.0391666661167,1.0391666661167
2024-06-01T12:50:00Z,1.0851666649167,1.1479999999667,1.1479999999667,1.1479999999667
2024-06-01T13:00:00Z,1.0418333311833,1.10149999665,1.10149999665,1.10149999665
2024-06-01T13:10:00Z,0.9688333343,1.025999998,1.025999998,1.025999998
2024-06-01T13:20:00Z,1.0133333345167,1.0736666668667,1.0740000018667,1.0741666683833
2024-06-01T13:30:00Z,0.92616666651667,0.97999999723333,0.97999999723333,0.97999999723333
2024-06-01T13:40:00Z,0.8104999999,0.86649999516667,0.87449999445,0.8783333301
2024-06-01T13:50:00Z,0.87933333018333,0.94633333088333,0.95866667131667,0.9651666671
