Čas,WE_CO,AE_CO
2024-06-01T00:10:00Z,0.4038333355,0.31016666851667
2024-06-01T00:20:00Z,0.402000003,0.31066666806667
2024-06-01T00:30:00Z,0.400333339,0.310000002
2024-06-01T00:40:00Z,0.400333339,0.31050000155
2024-06-01T00:50:00Z,0.401000005,0.31050000155
2024-06-01T01:00:00Z,0.3991666705,0.31016666851667
2024-06-01T01:10:00Z,0.397500001,0.3118333337
2024-06-01T01:20:00Z,0.397666668,0.31016666851667
2024-06-01T01:30:00Z,0.3988333355,0.31183333368333
2024-06-01T01:40:00Z,0.400166669,0.31349999885
2024-06-01T01:50:00Z,0.397166667,0.309666669
2024-06-01T02:00:00Z,0.3980000015,0.31100000111667
2024-06-01T02:10:00Z,0.4001666725,0.31050000155
2024-06-01T02:20:00Z,0.399833336,0.309333336
2024-06-01T02:30:00Z,0.4018333375,0.310000002
2024-06-01T02:40:00Z,0.4041666685,0.3110000011
2024-06-01T02:50:00Z,0.403333336,0.31066666806667
2024-06-01T03:00:00Z,0.4028333365,0.31066666808333
2024-06-01T03:10:00Z,0.4011666715,0.310000002
2024-06-01T03:20:00Z,0.4048333335,0.3110000011
2024-06-01T03:30:00Z,0.4051666675,0.31066666806667
2024-06-01T03:40:00Z,0.4035000025,0.310000002
2024-06-01T03:50:00Z,0.405333334,0.31033333506667
2024-06-01T04:00:00Z,0.4026666695,0.31000000203333
2024-06-01T04:10:00Z,0.401833337,0.30950000251667
2024-06-01T04:20:00Z,0.403833335,0.31200000021667
2024-06-01T04:30:00Z,0.4016666695,0.30966666903333
2024-06-01T04:40:00Z,0.39999999896667,0.3129999993
2024-06-01T04:50:00Z,0.38333332533333,0.309333336
2024-06-01T05:00:00Z,0.3839999914,0.31066666808333
2024-06-01T05:10:00Z,0.3859999896,0.31033333503333
2024-06-01T05:20:00Z,0.38666665566667,0.31033333503333
2024-06-01T05:30:00Z,0.38433332443333,0.31150000066667
2024-06-01T05:40:00Z,0.3809999941,0.31016666851667
2024-06-01T05:50:00Z,0.38449999143333,0.31183333376667
2024-06-01T06:00:00Z,0.38833332131667,0.31016666851667
2024-06-01T06:10:00Z,0.39116665741667,0.31166666721667
2024-06-01T06:20:00Z,0.393833327,0.3129999993
2024-06-01T06:30:00Z,0.3899999889,0.31083333461667
2024-06-01T06:40:00Z,0.38583332356667,0.31216666675
2024-06-01T06:50:00Z,0.38066666128333,0.31016666868333
2024-06-01T07:00:00Z,0.37783333055,0.3101666687
