Čas,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23
2023-12-01T00:10:00Z,2333.1,652.83333333333,101.7,8.3,4.3833333333333,1.7833333333333,0.88333333333333,0.18333333333333,0.15,0.15,0.033333333333333,0,0.05,0,0,0,0,0,0,0,0,0,0,0
2023-12-01T00:20:00Z,2394.75,712.43333333333,114.83333333333,10.016666666667,5.1166666666667,1.9166666666667,0.98333333333333,0.38333333333333,0.31666666666667,0.083333333333333,0.016666666666667,0,0.033333333333333,0.016666666666667,0,0.016666666666667,0,0,0.016666666666667,0,0,0,0,0
2023-12-01T00:30:00Z,2584.8833333333,827.38333333333,146.53333333333,13.733333333333,6.0333333333333,2.3833333333333,1.2166666666667,0.33333333333333,0.4,0.21666666666667,0.13333333333333,0.11666666666667,0.016666666666667,0.016666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0
2023-12-01T00:40:00Z,2822.2166666667,1034.6833333333,201.5,18.35,8.0666666666667,2.5166666666667,1.0333333333333,0.46666666666667,0.18333333333333,0.1,0.016666666666667,0.033333333333333,0.016666666666667,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0
2023-12-01T00:50:00Z,2584.35,825.86666666667,143.31666666667,11.85,6.2666666666667,2.0166666666667,0.91666666666667,0.38333333333333,0.26666666666667,0.083333333333333,0.016666666666667,0.033333333333333,0.016666666666667,0,0,0.016666666666667,0,0,0,0,0,0,0,0
2023-12-01T01:00:00Z,3117.9333333333,1283.4166666667,288.78333333333,29.633333333333,12.25,3.3666666666667,1.5166666666667,0.3,0.41666666666667,0.21666666666667,0.083333333333333,0,0,0.05,0,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0
2023-12-01T01:10:00Z,2959.3333333333,1208.3833333333,288.26666666667,31.6,12.216666666667,2.85,1.2833333333333,0.23333333333333,0.25,0.18333333333333,0.033333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01T01:20:00Z,2915.9,1092.6,236.63333333333,24.266666666667,9.7666666666667,2.4166666666667,1.0166666666667,0.38333333333333,0.38333333333333,0.083333333333333,0.016666666666667,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2023-12-01T01:30:00Z,2889.35,1131.2333333333,258.13333333333,27.783333333333,11.066666666667,3.1,0.96666666666667,0.25,0.38333333333333,0.25,0.05,0.083333333333333,0.016666666666667,0,0.033333333333333,0,0.033333333333333,0,0,0,0,0,0,0
2023-12-01T01:40:00Z,3028.6833333333,1263.1833333333,303.31666666667,30.5,12.366666666667,2.7166666666667,1.1333333333333,0.35,0.46666666666667,0.15,0.033333333333333,0.11666666666667,0.033333333333333,0.033333333333333,0.016666666666667,0.016666666666667,0.033333333333333,0,0,0.016666666666667,0.016666666666667,0,0,0
2023-12-01T01:50:00Z,3021.5333333333,1291,320,34.316666666667,13.683333333333,2.9666666666667,1.1666666666667,0.33333333333333,0.31666666666667,0.28333333333333,0.066666666666667,0.18333333333333,0.083333333333333,0,0.05,0,0,0.033333333333333,0,0,0,0,0,0
2023-12-01T02:00:00Z,2984.6166666667,1225.8,280.71666666667,27.1,9.2666666666667,2.5333333333333,1.2666666666667,0.48333333333333,0.31666666666667,0.25,0.05,0.05,0.016666666666667,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0
2023-12-01T02:10:00Z,2813.7,1047.7333333333,211.1,18.966666666667,6.95,2.3666666666667,0.85,0.28333333333333,0.36666666666667,0.083333333333333,0.033333333333333,0.05,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2023-12-01T02:20:00Z,2836.8,1068.0666666667,225.6,21.6,8.05,2.5333333333333,0.81666666666667,0.36666666666667,0.4,0.25,0.066666666666667,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2023-12-01T02:30:00Z,2853.7333333333,1071.7333333333,222.88333333333,21.433333333333,8.0166666666667,2.5166666666667,0.76666666666667,0.35,0.36666666666667,0.18333333333333,0.033333333333333,0.033333333333333,0.016666666666667,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0
2023-12-01T02:40:00Z,2813.9666666667,1036.8333333333,213.53333333333,20.833333333333,7.1,2.3666666666667,1.15,0.35,0.4,0.1,0.033333333333333,0.083333333333333,0.033333333333333,0,0,0,0.016666666666667,0,0,0,0,0,0,0
2023-12-01T02:50:00Z,2602.6333333333,847.51666666667,153.28333333333,13.466666666667,5.7833333333333,1.8,0.73333333333333,0.31666666666667,0.23333333333333,0.1,0.083333333333333,0.016666666666667,0.016666666666667,0,0,0,0.016666666666667,0,0,0,0,0,0,0
2023-12-01T03:00:00Z,2528.7,790.6,138.26666666667,12.466666666667,5.7,2.1333333333333,1.05,0.31666666666667,0.3,0.066666666666667,0.033333333333333,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2023-12-01T03:10:00Z,2704.7666666667,944.31666666667,191.5,17.75,7.6,2.5666666666667,0.9,0.3,0.35,0.26666666666667,0.1,0.016666666666667,0,0.016666666666667,0,0,0,0.016666666666667,0,0,0,0,0,0
2023-12-01T03:20:00Z,2890.7833333333,1159.2,262.35,26.816666666667,10.833333333333,3.2333333333333,1.2,0.3,0.45,0.16666666666667,0.13333333333333,0.066666666666667,0,0.033333333333333,0.016666666666667,0,0,0.016666666666667,0.016666666666667,0,0,0,0,0
2023-12-01T03:30:00Z,2675.2666666667,957.95,199.28333333333,18.716666666667,7.6333333333333,2.5,0.81666666666667,0.3,0.43333333333333,0.15,0.033333333333333,0.066666666666667,0.033333333333333,0.033333333333333,0,0.016666666666667,0,0,0,0,0,0,0,0
2023-12-01T03:40:00Z,2381.15,694.3,118.4,9.6666666666667,5.05,1.6,0.76666666666667,0.21666666666667,0.3,0.066666666666667,0.083333333333333,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2023-12-01T03:50:00Z,2409.5333333333,733.5,134.03333333333,13.616666666667,6.8166666666667,1.9166666666667,0.85,0.43333333333333,0.53333333333333,0.13333333333333,0.15,0.033333333333333,0.05,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0
2023-12-01T04:00:00Z,2481.4166666667,844.68333333333,170.55,17,9.3,2.9,1.0166666666667,0.38333333333333,0.45,0.28333333333333,0.066666666666667,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01T04:10:00Z,2767.2666666667,1099.8666666667,256.53333333333,28.083333333333,13.033333333333,3.4833333333333,1.45,0.33333333333333,0.43333333333333,0.28333333333333,0.2,0.11666666666667,0.033333333333333,0.016666666666667,0,0,0.016666666666667,0,0.016666666666667,0.016666666666667,0,0,0,0
2023-12-01T04:20:00Z,2807.9666666667,1165.2833333333,279.98333333333,32.716666666667,15.9,4.25,1.3833333333333,0.55,0.45,0.2,0.11666666666667,0.05,0.033333333333333,0.05,0,0,0,0,0,0,0,0,0,0
2023-12-01T04:30:00Z,2482.9666666667,857.73333333333,180.8,21.65,10.633333333333,3.45,1,0.46666666666667,0.46666666666667,0.2,0.05,0.066666666666667,0.016666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0
2023-12-01T04:40:00Z,2632.15,982.78333333333,221.85,26.4,13.3,4.55,0.9,0.45,0.35,0.16666666666667,0.1,0.016666666666667,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0
2023-12-01T04:50:00Z,2585.7,1019.1333333333,257.48333333333,35.45,19.333333333333,5.1,1.2333333333333,0.43333333333333,0.36666666666667,0.083333333333333,0.066666666666667,0.033333333333333,0.033333333333333,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0
2023-12-01T05:00:00Z,2719.8,1096.8666666667,285.88333333333,40.066666666667,21.75,7.05,1.9833333333333,0.6,0.56666666666667,0.33333333333333,0.15,0.15,0.083333333333333,0.033333333333333,0,0.033333333333333,0.033333333333333,0.033333333333333,0.016666666666667,0.016666666666667,0,0.016666666666667,0,0
2023-12-01T05:10:00Z,2798.4,1267.0833333333,360.25,52.916666666667,30.266666666667,8.7666666666667,1.8666666666667,0.46666666666667,0.56666666666667,0.26666666666667,0.16666666666667,0.11666666666667,0.016666666666667,0.05,0.016666666666667,0.016666666666667,0,0,0.016666666666667,0,0,0,0,0
