Čas,T,RH,p
2024-02-01T00:10:00Z,1.3566666682833,85.608333461167,999
2024-02-01T00:20:00Z,1.5919999938,85.198333358667,999
2024-02-01T00:30:00Z,1.6661666691833,85.199333063667,999
2024-02-01T00:40:00Z,1.6711666664333,85.416167577833,999
2024-02-01T00:50:00Z,1.7025000156333,85.753832881167,999
2024-02-01T01:00:00Z,1.6221666555,86.371833293,999
2024-02-01T01:10:00Z,1.4243333359333,86.6881671915,998.33333333333
2024-02-01T01:20:00Z,1.3614999949667,87.020499929,998
2024-02-01T01:30:00Z,1.2058333437333,87.148500187833,998
2024-02-01T01:40:00Z,1.0576666701833,87.527333195667,998
2024-02-01T01:50:00Z,1.0340000003333,87.652666982167,997.46666666667
2024-02-01T02:00:00Z,1.0176666667333,87.929500198833,997
2024-02-01T02:10:00Z,1.02666666005,88.125500615667,997
2024-02-01T02:20:00Z,1.0921666712333,88.100166955833,997
2024-02-01T02:30:00Z,1.3046666740833,87.162500127333,997
2024-02-01T02:40:00Z,1.23716666105,87.2695000975,996.98333333333
2024-02-01T02:50:00Z,1.2423333366833,87.125166066167,996.95
2024-02-01T03:00:00Z,1.2101666748167,87.627000045333,997
2024-02-01T03:10:00Z,1.4333333313333,87.601999792333,997
2024-02-01T03:20:00Z,1.60966667125,87.210833613833,997
2024-02-01T03:30:00Z,1.78750001385,87.451167169833,997
2024-02-01T03:40:00Z,1.8883333286667,87.483500544,997
2024-02-01T03:50:00Z,1.959833322,87.760166549833,997
2024-02-01T04:00:00Z,2.03599996965,87.721666972333,997
2024-02-01T04:10:00Z,1.9545000057667,88.156666946333,997
2024-02-01T04:20:00Z,2.0331666350167,87.849000041,997
2024-02-01T04:30:00Z,2.18816664615,87.274333572833,996.8
2024-02-01T04:40:00Z,2.4984999736,86.182166671833,997
2024-02-01T04:50:00Z,2.6673333445833,85.321333439833,996.43333333333
2024-02-01T05:00:00Z,2.8426666221,84.667500051167,996.11666666667
2024-02-01T05:10:00Z,2.9938333351833,84.300000381167,996
2024-02-01T05:20:00Z,2.8781666875333,84.0238333385,996
2024-02-01T05:30:00Z,2.3536666830167,85.120000203167,996
2024-02-01T05:40:00Z,2.2015000144667,85.5248335515,996
2024-02-01T05:50:00Z,2.0216666599167,86.032666778667,996
2024-02-01T06:00:00Z,1.8538333435333,86.507500457833,996
2024-02-01T06:10:00Z,1.8626666645333,86.696000290667,996
2024-02-01T06:20:00Z,1.9419999977333,86.5766666415,996
2024-02-01T06:30:00Z,2.2376666705167,85.656833394333,996
2024-02-01T06:40:00Z,2.5383333325667,84.352333068833,996
2024-02-01T06:50:00Z,2.72066667075,83.353333409667,996
2024-02-01T07:00:00Z,2.7279999971333,83.438499577833,995.91666666667
2024-02-01T07:10:00Z,2.6486666719167,83.814499791833,995.55
2024-02-01T07:20:00Z,2.6226666729,83.825166575,995.08333333333
2024-02-01T07:30:00Z,2.6560000458833,83.630499903333,995.06666666667
2024-02-01T07:40:00Z,2.6830000480167,83.656333796167,995.03333333333
2024-02-01T07:50:00Z,2.7086667060333,83.520999908167,995.48333333333
2024-02-01T08:00:00Z,2.7346666694,83.5848336545,995.1
2024-02-01T08:10:00Z,3.1808333436667,82.3291667935,995.46666666667
2024-02-01T08:20:00Z,3.4585000197333,81.441667048333,995.86666666667
2024-02-01T08:30:00Z,3.7056666454333,80.8098331445,996
2024-02-01T08:40:00Z,3.8950000088167,80.436499532167,996
2024-02-01T08:50:00Z,4.03600005725,80.179667155,996
2024-02-01T09:00:00Z,4.2008333762,79.851500066,996
2024-02-01T09:10:00Z,4.25916670165,79.363167063167,996
2024-02-01T09:20:00Z,4.1775000332667,79.558999761,996
2024-02-01T09:30:00Z,3.9195000172167,81.178833389333,996
2024-02-01T09:40:00Z,3.6940000295833,83.4484996795,996
2024-02-01T09:50:00Z,3.5409999688333,84.694500096333,996
2024-02-01T10:00:00Z,3.4348333596833,86.070499546,996
2024-02-01T10:10:00Z,3.33233331045,88.057499949833,996
2024-02-01T10:20:00Z,3.16916668815,88.830833307667,996
2024-02-01T10:30:00Z,3.0408333023167,89.558833185833,996
2024-02-01T10:40:00Z,2.95716670755,90.166333262167,996
2024-02-01T10:50:00Z,2.8169999798333,90.836000315333,996
2024-02-01T11:00:00Z,2.7641666531167,91.132833481,996
2024-02-01T11:10:00Z,2.9047058843922,91.90745110549,996
2024-02-01T11:20:00Z,2.97266667285,91.244833374167,996
2024-02-01T11:30:00Z,2.9823333502333,90.892000325833,996
2024-02-01T11:40:00Z,3.1550000032333,90.867333221333,996
2024-02-01T11:50:00Z,3.1490000168167,90.319499842333,996
2024-02-01T12:00:00Z,3.2709999800167,89.765000152833,996
2024-02-01T12:10:00Z,3.4595000227167,89.694000370667,996
2024-02-01T12:20:00Z,3.6261666576667,89.008499653667,995.86666666667
2024-02-01T12:30:00Z,3.7005000153833,88.704833094333,995.35
2024-02-01T12:40:00Z,3.71233334145,88.804166666833,995.36666666667
2024-02-01T12:50:00Z,3.6395000100333,89.131333669333,995.86666666667
2024-02-01T13:00:00Z,3.5866666078833,89.1126668295,995.45
2024-02-01T13:10:00Z,3.5918332815667,89.1840001425,995.08333333333
2024-02-01T13:20:00Z,3.5774999341333,88.980666351,995
2024-02-01T13:30:00Z,3.6655000209833,89.015833027833,995
2024-02-01T13:40:00Z,3.7963333130167,88.744000117167,995
2024-02-01T13:50:00Z,3.9380000274833,88.397666295167,995
2024-02-01T14:00:00Z,4.0141667367667,88.156666692,995
2024-02-01T14:10:00Z,4.0420000673,88.140166219167,995
2024-02-01T14:20:00Z,4.0831667028167,88.033166376667,995.01666666667
2024-02-01T14:30:00Z,4.0913333498333,88.017500177667,995.68333333333
2024-02-01T14:40:00Z,4.1566666922,88.135999806667,995.9
2024-02-01T14:50:00Z,4.1298333803333,87.8426668805,996
2024-02-01T15:00:00Z,4.169833366,87.682833608,996
2024-02-01T15:10:00Z,4.2751667101833,87.262166468333,996
2024-02-01T15:20:00Z,4.15933337205,87.330833435167,996
2024-02-01T15:30:00Z,4.0533334177833,87.597666295167,996
2024-02-01T15:40:00Z,4.0553333761833,87.252833556833,996
2024-02-01T15:50:00Z,3.91900002565,87.714166895833,996
2024-02-01T16:00:00Z,3.92133338845,87.533166758,996.01666666667
2024-02-01T16:10:00Z,3.6549999991833,87.7900002795,996.55
2024-02-01T16:20:00Z,3.80300003295,86.980500031,997
2024-02-01T16:30:00Z,3.7203333059833,86.599500020667,997
2024-02-01T16:40:00Z,3.9305000225833,85.315999221833,997
2024-02-01T16:50:00Z,3.8176666617167,85.407166671333,997
2024-02-01T17:00:00Z,3.6296666701667,85.752499389167,997
2024-02-01T17:10:00Z,3.0078333338,87.746666843833,997.06666666667
2024-02-01T17:20:00Z,3.1226666689,86.7698336285,997.25
2024-02-01T17:30:00Z,2.8488333185667,87.168666967,997.88333333333
2024-02-01T17:40:00Z,2.9614999771167,87.053333281833,998
2024-02-01T17:50:00Z,2.8874999960167,86.941000111667,998
2024-02-01T18:00:00Z,2.9928333322,86.778499222333,998
2024-02-01T18:10:00Z,2.6353333433167,87.3686664585,998
2024-02-01T18:20:00Z,2.547666653,87.893500137333,998
2024-02-01T18:30:00Z,2.3840000033667,87.2455004375,998
2024-02-01T18:40:00Z,2.5786666631667,86.409333165,998
2024-02-01T18:50:00Z,2.3926666497833,88.031000264167,998
2024-02-01T19:00:00Z,2.4159999887167,88.470667013167,998
2024-02-01T19:10:00Z,2.6338333329,87.481999588667,998
2024-02-01T19:20:00Z,2.5653333345333,87.456166458,998
2024-02-01T19:30:00Z,2.4911666789667,87.334999466,998
2024-02-01T19:40:00Z,2.3828333218333,87.706500626,998
2024-02-01T19:50:00Z,2.0131666620833,89.131000264833,998
2024-02-01T20:00:00Z,2.0124999960667,88.8054999035,998
2024-02-01T20:10:00Z,2.14499999285,87.501666895333,998
2024-02-01T20:20:00Z,2.25083331665,86.764166641333,998
2024-02-01T20:30:00Z,2.1526666681333,86.460166930667,998
