Čas,WE_CO,AE_CO
2024-07-01T00:10:00Z,0.3798333285,0.31016666851667
2024-07-01T00:20:00Z,0.38051723591379,0.31017241563793
2024-07-01T00:30:00Z,0.38059999446,0.3110000011
2024-07-01T00:40:00Z,0.38081966639344,0.31032787055738
2024-07-01T00:50:00Z,0.38049999455,0.31016666851667
2024-07-01T01:00:00Z,0.37976743711628,0.31116279165116
2024-07-01T01:10:00Z,0.379999995,0.310000002
2024-07-01T01:20:00Z,0.375999999,0.310000002
2024-07-01T01:30:00Z,0.37931034051724,0.31241379293103
2024-07-01T01:40:00Z,0.379999995,0.310000002
2024-07-01T01:50:00Z,0.376666665,0.310000002
2024-07-01T02:00:00Z,0.37999999505882,0.31441176273529
2024-07-01T02:10:00Z,0.37176470911765,0.31176470629412
2024-07-01T02:20:00Z,0.38133332713333,0.31466666446667
2024-07-01T02:30:00Z,0.38444443546667,0.3139999984
2024-07-01T02:40:00Z,0.38056603228302,0.3111320764717
2024-07-01T02:50:00Z,0.37983332853333,0.31283333278333
2024-07-01T03:00:00Z,0.38466665746667,0.31333333233333
2024-07-01T03:10:00Z,0.38416665791667,0.3110000011
2024-07-01T03:20:00Z,0.38566665656667,0.31616666311667
2024-07-01T03:30:00Z,0.38633332311667,0.3129999993
2024-07-01T03:40:00Z,0.38383332491667,0.31433333143333
2024-07-01T03:50:00Z,0.38449999095,0.31116666761667
2024-07-01T04:00:00Z,0.39133332393333,0.31333333236667
2024-07-01T04:10:00Z,0.39216665796667,0.3120000002
2024-07-01T04:20:00Z,0.38849999121667,0.3138333319
2024-07-01T04:30:00Z,0.37966666208333,0.31299999933333
2024-07-01T04:40:00Z,0.37916666253333,0.30966666905
2024-07-01T04:50:00Z,0.38666665566667,0.31166666718333
2024-07-01T05:00:00Z,0.3893333209,0.31316666581667
2024-07-01T05:10:00Z,0.39016665686667,0.31599999708333
2024-07-01T05:20:00Z,0.38583332356667,0.31316666581667
2024-07-01T05:30:00Z,0.38699999111667,0.31616666553333
2024-07-01T05:40:00Z,0.38533332595,0.31416666685
2024-07-01T05:50:00Z,0.38216665978333,0.31366666536667
2024-07-01T06:00:00Z,0.37949999555,0.31166666718333
2024-07-01T06:10:00Z,0.377999997,0.31266666626667
2024-07-01T06:20:00Z,0.377666664,0.31066666806667
2024-07-01T06:30:00Z,0.38049999458333,0.31333333233333
2024-07-01T06:40:00Z,0.38149999425,0.31233333323333
2024-07-01T06:50:00Z,0.38249999276667,0.31233333323333
2024-07-01T07:00:00Z,0.38116666061667,0.31133333413333
2024-07-01T07:10:00Z,0.38166666016667,0.3108333346
2024-07-01T07:20:00Z,0.37933332903333,0.31233333323333
2024-07-01T07:30:00Z,0.3784999965,0.31133333413333
