Čas,PM_1,PM_2,PM_4,PM_10
2024-07-01T00:10:00Z,4.35466666215,4.6044999837167,4.6044999837167,4.6044999837167
2024-07-01T00:20:00Z,4.4294827684138,4.6843103664483,4.6843103664483,4.6843103664483
2024-07-01T00:30:00Z,4.86439998622,5.14380001072,5.14380001072,5.14380001072
2024-07-01T00:40:00Z,5.2839344212459,5.5903278648033,5.5918032771311,5.5926229523934
2024-07-01T00:50:00Z,3.8560000062167,4.0781666716,4.0781666716,4.0781666716
2024-07-01T01:00:00Z,3.6588371909767,3.8702325655349,3.8702325655349,3.8702325655349
2024-07-01T01:10:00Z,3.5899999822857,3.7985714164286,3.7985714164286,3.7985714164286
2024-07-01T01:20:00Z,3.262000036,3.4499999524,3.4499999524,3.4499999524
2024-07-01T01:30:00Z,3.3379310328621,3.5279310406552,3.5279310406552,3.5279310406552
2024-07-01T01:40:00Z,3.810000062,4.03000003125,4.03000003125,4.03000003125
2024-07-01T01:50:00Z,4.019999981,4.25,4.25,4.25
2024-07-01T02:00:00Z,4.2511764765294,4.4958823568235,4.4958823568235,4.4958823568235
2024-07-01T02:10:00Z,4.0629411865882,4.2952941305294,4.2952941305294,4.2952941305294
2024-07-01T02:20:00Z,4.5759999752667,4.8380000116,4.8380000116,4.8380000116
2024-07-01T02:30:00Z,4.7575555801778,5.0304444100667,5.0304444100667,5.0304444100667
2024-07-01T02:40:00Z,4.8309433504906,5.1098112969245,5.1098112969245,5.1098112969245
2024-07-01T02:50:00Z,5.1049999952167,5.3978333234667,5.3978333234667,5.3978333234667
2024-07-01T03:00:00Z,5.12266667685,5.4161666552667,5.4161666552667,5.4161666552667
2024-07-01T03:10:00Z,5.16399999465,5.4606666644833,5.4606666644833,5.4606666644833
2024-07-01T03:20:00Z,5.6371666590333,5.9623333057167,5.9623333057167,5.9623333057167
2024-07-01T03:30:00Z,6.9983333428667,7.4015000423,7.4015000423,7.4015000423
2024-07-01T03:40:00Z,6.7721666813333,7.1618333419667,7.1618333419667,7.1618333419667
2024-07-01T03:50:00Z,6.2661666711833,6.6256666580667,6.6256666580667,6.6256666580667
2024-07-01T04:00:00Z,5.7785000006,6.11033334725,6.11033334725,6.11033334725
2024-07-01T04:10:00Z,5.4019999901833,5.7136667013667,5.7136667013667,5.7136667013667
2024-07-01T04:20:00Z,5.3226666768667,5.6288333416,5.6290000120833,5.6290000120833
2024-07-01T04:30:00Z,6.0138333240667,6.3605000178167,6.36066668035,6.36066668035
2024-07-01T04:40:00Z,5.8028333267333,6.13683332595,6.1369999884833,6.1369999884833
2024-07-01T04:50:00Z,5.4349999745667,5.746333305,5.746333305,5.746333305
2024-07-01T05:00:00Z,5.5431666612,5.8626666625167,5.8626666625167,5.8626666625167
2024-07-01T05:10:00Z,6.0221666813,6.3688333431833,6.3688333431833,6.3688333431833
2024-07-01T05:20:00Z,5.1603333473833,5.45766667525,5.45766667525,5.45766667525
2024-07-01T05:30:00Z,4.52983334865,4.7896666924667,4.7896666924667,4.7896666924667
2024-07-01T05:40:00Z,4.1013333320833,4.33683337375,4.33683337375,4.33683337375
2024-07-01T05:50:00Z,3.3295000155833,3.5208333373,3.5208333373,3.5208333373
2024-07-01T06:00:00Z,2.7923333485833,2.95266667205,2.95266667205,2.95266667205
2024-07-01T06:10:00Z,2.5069999933667,2.6509999991,2.6509999991,2.6509999991
2024-07-01T06:20:00Z,2.5525000016,2.6991666476333,2.6991666476333,2.6991666476333
2024-07-01T06:30:00Z,2.9084999879667,3.0756666818833,3.0756666818833,3.0756666818833
2024-07-01T06:40:00Z,3.0646666765167,3.24083333415,3.24083333415,3.24083333415
2024-07-01T06:50:00Z,3.0065000056667,3.17949999175,3.17949999175,3.17949999175
2024-07-01T07:00:00Z,2.9578333259,3.12783333855,3.12783333855,3.12783333855
2024-07-01T07:10:00Z,2.1648333331667,2.28983332915,2.28983332915,2.28983332915
2024-07-01T07:20:00Z,2.1923333366833,2.3196666757167,2.3196666757167,2.3196666757167
2024-07-01T07:30:00Z,2.3878333190833,2.5256666779167,2.5256666779167,2.5256666779167
2024-07-01T07:40:00Z,2.7661666790167,2.92433331415,2.92433331415,2.92433331415
2024-07-01T07:50:00Z,2.9071666637667,3.0744999925167,3.0744999925167,3.0744999925167
2024-07-01T08:00:00Z,2.3043333153,2.4373333434,2.4373333434,2.4373333434
2024-07-01T08:10:00Z,2.44083333015,2.58116666875,2.58116666875,2.58116666875
2024-07-01T08:20:00Z,2.9276666680667,3.09616667035,3.09616667035,3.09616667035
2024-07-01T08:30:00Z,3.48333332935,3.6841666818167,3.6841666818167,3.6841666818167
2024-07-01T08:40:00Z,3.8851666808,4.1081667025667,4.1081667025667,4.1081667025667
2024-07-01T08:50:00Z,3.94649999935,4.1728333632667,4.1728333632667,4.1728333632667
2024-07-01T09:00:00Z,3.7556666652167,3.97150001525,3.97150001525,3.97150001525
2024-07-01T09:10:00Z,3.2316666563,3.4164999962167,3.4164999962167,3.4164999962167
2024-07-01T09:20:00Z,3.10966666935,3.2878333131333,3.2878333131333,3.2878333131333
2024-07-01T09:30:00Z,3.51033333935,3.71166667545,3.71166667545,3.71166667545
2024-07-01T09:40:00Z,4.0030000249833,4.2333333333,4.2333333333,4.2333333333
