Čas,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23
2024-03-01T00:10:00Z,1727.85,1368.6833333333,678.58333333333,212.71666666667,324.9,376.1,426.95,140.51666666667,112.23333333333,58.6,35.716666666667,63.2,37.55,37.666666666667,34.183333333333,35.583333333333,35.833333333333,33.3,45.866666666667,35.8,27.416666666667,18.4,12.5,23.883333333333
2024-03-01T00:20:00Z,1916.4166666667,1580.55,725.7,171.08333333333,187.76666666667,160.43333333333,144.63333333333,46.416666666667,46.033333333333,33.916666666667,25.15,44.816666666667,29.75,30.766666666667,28.75,28.116666666667,26.216666666667,26.683333333333,30.883333333333,24.833333333333,17.033333333333,9.5,5.8,7.5
2024-03-01T00:30:00Z,1911.8166666667,1575.6333333333,704.28333333333,150.35,137.15,103.85,83.1,27.75,27.85,20.866666666667,18.166666666667,32.733333333333,17.816666666667,17.95,15.733333333333,14,14.733333333333,12.516666666667,16.183333333333,12.183333333333,8.55,4.9833333333333,3.3833333333333,4.3166666666667
2024-03-01T00:40:00Z,1841.6333333333,1460.25,629.71666666667,147.63333333333,189.16666666667,205.4,218.1,74.9,59.933333333333,34.616666666667,25.95,41.7,23.55,19.816666666667,17.016666666667,16.366666666667,15.733333333333,14.183333333333,20.95,15.95,12.6,9.5166666666667,5.9833333333333,12.566666666667
2024-03-01T00:50:00Z,1453.25,1370.0833333333,820.81666666667,273.7,417.31666666667,456.98333333333,485.56666666667,169.81666666667,149.36666666667,79.233333333333,46.033333333333,75.916666666667,50.516666666667,50.2,48.9,50.5,49.833333333333,49,69.85,56.633333333333,41.35,27.633333333333,18.266666666667,29.233333333333
2024-03-01T01:00:00Z,1986.3333333333,1504.1,617.78333333333,121.23333333333,115.98333333333,94.916666666667,99.883333333333,41.8,41.983333333333,24.8,14.233333333333,21.2,12.75,13.366666666667,12.516666666667,12.35,12.2,10.366666666667,12.65,10.083333333333,6.4166666666667,3.4166666666667,2.2833333333333,3.85
2024-03-01T01:10:00Z,1755.5166666667,1234.1833333333,510.36666666667,138.5,213.61666666667,254.93333333333,309.76666666667,114.75,100.91666666667,56.666666666667,31.633333333333,45.716666666667,26.266666666667,22,17.266666666667,15.333333333333,14.283333333333,13.516666666667,17.716666666667,13.916666666667,11.083333333333,7.65,5.4666666666667,11.016666666667
2024-03-01T01:20:00Z,2010.5666666667,1221.3666666667,380.03333333333,67.4,75.35,68.45,62.866666666667,30.416666666667,47.833333333333,51.016666666667,44.733333333333,66.483333333333,48.816666666667,40.7,29.6,22.066666666667,16.383333333333,12.016666666667,12.55,7.6666666666667,5.0166666666667,2.5833333333333,1.5666666666667,3.4333333333333
2024-03-01T01:30:00Z,1396.0166666667,1077.7,615.05,243.91666666667,444.7,505.85,506.61666666667,122.98333333333,104.5,81.983333333333,71.566666666667,119.06666666667,86.033333333333,80.816666666667,67.466666666667,56.95,52.566666666667,43.116666666667,51.7,33.166666666667,22.683333333333,13.533333333333,7.5,13.983333333333
2024-03-01T01:40:00Z,1818.75,1342.0666666667,581.21666666667,158.23333333333,205.96666666667,194.28333333333,196.68333333333,63.266666666667,65.533333333333,56.366666666667,50.816666666667,78.666666666667,56.333333333333,51.75,40.566666666667,31.2,26.933333333333,19.516666666667,21.516666666667,13.966666666667,8.3833333333333,4.6833333333333,2.4,4.2166666666667
