Čas,PM_1,PM_2,PM_4,PM_10
2024-03-01T00:10:00Z,73.795499737833,87.0469999975,94.601999792333,98.276000213833
2024-03-01T00:20:00Z,64.521166801667,72.154167048167,75.445499547333,77.045667394833
2024-03-01T00:30:00Z,62.774833297833,71.429166348667,75.660166167833,77.717500050833
2024-03-01T00:40:00Z,64.193500136667,75.233833058167,81.3974999755,84.393666966333
2024-03-01T00:50:00Z,58.364666621,64.887833213833,67.543333244333,68.834333102
2024-03-01T01:00:00Z,58.847166570167,65.829166603333,68.848500379333,70.3160000495
2024-03-01T01:10:00Z,64.908166630667,78.181666565167,86.182333812667,90.072500481833
2024-03-01T01:20:00Z,56.112333297667,63.192333348667,66.424833361167,67.996833674
2024-03-01T01:30:00Z,54.888666788833,63.437833278,67.961000506833,70.15983327
2024-03-01T01:40:00Z,51.8076665245,57.358166504,59.514999898667,60.564000066333
2024-03-01T01:50:00Z,51.979833093833,57.720833270333,60.030333264333,61.151833406833
2024-03-01T02:00:00Z,55.4973332085,65.56333313,71.328166578667,74.132166608333
2024-03-01T02:10:00Z,60.6798334125,68.600000063667,72.317666944333,74.125333658667
2024-03-01T02:20:00Z,58.863000043167,64.751666831833,66.854166856833,67.8765001295
2024-03-01T02:30:00Z,55.069833246833,60.3276665375,62.081666756,62.934833017667
2024-03-01T02:40:00Z,58.3193332035,66.087999852833,69.792166392667,71.593333499333
2024-03-01T02:50:00Z,62.908832995167,74.962666765833,82.037332725667,85.4773332615
2024-03-01T03:00:00Z,59.943833414333,70.332666587333,76.1543336205,78.98533319
2024-03-01T03:10:00Z,56.515833345833,65.4085001,70.141500155833,72.4428332
2024-03-01T03:20:00Z,55.093333371333,61.501500066333,64.219333648667,65.540000342667
2024-03-01T03:30:00Z,58.582833225833,65.019833119833,67.592999902833,68.8446667985
2024-03-01T03:40:00Z,65.773000081333,74.2228332525,78.1393335975,80.042500177167
2024-03-01T03:50:00Z,62.887000274,70.176166788667,73.257167053667,74.755166499333
2024-03-01T04:00:00Z,63.133999952,70.944000116667,74.448666699667,76.154666773333
2024-03-01T04:10:00Z,63.781833394667,72.5294995625,76.789166831667,78.861666551167
2024-03-01T04:20:00Z,57.1031667715,62.859166463167,64.9328337355,65.941333516333
2024-03-01T04:30:00Z,56.408833376833,62.7246669135,65.303166579667,66.5566668825
2024-03-01T04:40:00Z,56.702666664167,63.3239999135,66.14350001,67.515166409667
