Čas,T,RH,p
2024-04-01T00:10:00Z,15.073499966,58.987999852333,975
2024-04-01T00:20:00Z,14.602166684167,60.994500033667,975
2024-04-01T00:30:00Z,14.471999994667,61.8708332065,975
2024-04-01T00:40:00Z,14.134333372333,63.226666578167,975
2024-04-01T00:50:00Z,14.105333312,63.172666613833,975
2024-04-01T01:00:00Z,14.444833373833,61.457000032833,975
2024-04-01T01:10:00Z,14.57433335,60.524500211667,975
2024-04-01T01:20:00Z,14.507666636167,60.450333277833,975
2024-04-01T01:30:00Z,14.6390000025,60.0541668575,974.83333333333
2024-04-01T01:40:00Z,14.594166723667,60.524000104,974.48333333333
2024-04-01T01:50:00Z,14.8441666445,59.595166523833,974.11666666667
2024-04-01T02:00:00Z,14.7728333155,59.814499982,974
2024-04-01T02:10:00Z,14.8691666605,59.515499878167,974
2024-04-01T02:20:00Z,15.034333356,59.121833357,974
2024-04-01T02:30:00Z,15.125500074667,58.909666824333,974
2024-04-01T02:40:00Z,15.222833330667,58.532666459833,974
2024-04-01T02:50:00Z,15.443500025667,57.691000048333,973.78333333333
2024-04-01T03:00:00Z,15.4973332885,57.605500030333,973.63333333333
2024-04-01T03:10:00Z,15.607500028667,57.621333312833,973
2024-04-01T03:20:00Z,15.657999945333,57.887499935667,973
2024-04-01T03:30:00Z,15.560500001667,59.168833414833,973
2024-04-01T03:40:00Z,15.484833287833,59.751166597667,973
2024-04-01T03:50:00Z,15.180666669167,60.968333180667,973.03333333333
2024-04-01T04:00:00Z,15.1375000325,62.123499742667,973.28333333333
2024-04-01T04:10:00Z,15.949000137333,59.858666610333,973
2024-04-01T04:20:00Z,16.199000135667,58.968000220833,973
2024-04-01T04:30:00Z,16.105166769333,59.434833335833,973
2024-04-01T04:40:00Z,16.174833630833,59.359833208833,972.98333333333
2024-04-01T04:50:00Z,16.343833606,58.975666555,972.28333333333
2024-04-01T05:00:00Z,16.5640002255,58.297499720333,972
2024-04-01T05:10:00Z,16.657500171667,57.964999707167,972
2024-04-01T05:20:00Z,16.760166835167,57.562666828833,972
2024-04-01T05:30:00Z,16.762666862667,57.708166631,972
2024-04-01T05:40:00Z,16.648333486333,58.392166519,972.63333333333
2024-04-01T05:50:00Z,16.871500206333,57.569666480833,973
2024-04-01T06:00:00Z,17.080333583,56.84816672,973
2024-04-01T06:10:00Z,17.199500212,56.707166481,972.88333333333
2024-04-01T06:20:00Z,17.665000343667,55.994499906,972
2024-04-01T06:30:00Z,18.1763334915,54.618333372,972
2024-04-01T06:40:00Z,18.139833514167,54.459333356167,972
2024-04-01T06:50:00Z,18.293666744333,53.5701666515,972
2024-04-01T07:00:00Z,18.679333337,52.559833527167,972.26666666667
2024-04-01T07:10:00Z,18.787000179333,51.802000046,972.2
2024-04-01T07:20:00Z,18.664833513333,52.433000055833,972.13333333333
2024-04-01T07:30:00Z,18.6845001225,52.436166636333,972.05
2024-04-01T07:40:00Z,18.903166834833,51.719666799,972
2024-04-01T07:50:00Z,19.106666978333,51.495166714833,972
2024-04-01T08:00:00Z,19.536833573,50.1526667915,972
2024-04-01T08:10:00Z,20.168166859833,48.421000035667,972
2024-04-01T08:20:00Z,20.5450001075,47.438666725167,972
2024-04-01T08:30:00Z,20.384666856833,47.807499948833,972
2024-04-01T08:40:00Z,20.837500031667,46.884666632833,972
2024-04-01T08:50:00Z,21.0278333665,45.782000160167,971.6
2024-04-01T09:00:00Z,21.400166733833,45.2419998805,971.28333333333
2024-04-01T09:10:00Z,21.5113333385,44.996999994167,971.11666666667
2024-04-01T09:20:00Z,21.689833386333,44.9553332655,971
2024-04-01T09:30:00Z,21.791166655833,44.378166833833,971
2024-04-01T09:40:00Z,21.350999960167,45.567666435333,971
2024-04-01T09:50:00Z,21.523833242833,45.336000061167,971
2024-04-01T10:00:00Z,21.557333279333,45.029333241833,971
2024-04-01T10:10:00Z,21.868039187451,44.928627238235,971
2024-04-01T10:20:00Z,21.935500081,43.844666798833,970.7
2024-04-01T10:30:00Z,22.036166572667,43.8295000075,970.78333333333
2024-04-01T10:40:00Z,22.019499874167,43.720999716833,971
2024-04-01T10:50:00Z,22.248333359,42.808166694333,970.96666666667
2024-04-01T11:00:00Z,22.155333296,42.561000061333,970.71666666667
2024-04-01T11:10:00Z,22.1215000465,41.603166898,970.11666666667
2024-04-01T11:20:00Z,22.349166806167,41.033166631,970.1
2024-04-01T11:30:00Z,22.4873332335,40.827000109167,970.15
2024-04-01T11:40:00Z,22.782333310833,39.828833134667,970.51666666667
2024-04-01T11:50:00Z,23.155499999,39.282666715333,970.4
2024-04-01T12:00:00Z,23.525333404333,39.225666427667,970.61666666667
2024-04-01T12:10:00Z,23.474499957333,38.525166766167,970.18333333333
2024-04-01T12:20:00Z,23.556000073833,38.449500083667,970.03333333333
2024-04-01T12:30:00Z,23.926833438833,38.396166992667,970
2024-04-01T12:40:00Z,24.084999911,36.703999964167,970
2024-04-01T12:50:00Z,24.729333369,36.7651667275,970
2024-04-01T13:00:00Z,24.6869998935,35.985666592833,970
2024-04-01T13:10:00Z,25.036666584167,35.285000102167,969.98333333333
2024-04-01T13:20:00Z,24.930833276,34.7541669845,969.71666666667
2024-04-01T13:30:00Z,24.852833239,34.139166513833,969.71666666667
2024-04-01T13:40:00Z,25.025333309167,34.276333427833,969.91666666667
2024-04-01T13:50:00Z,25.112499935667,34.380333455667,969.81666666667
2024-04-01T14:00:00Z,24.739166737,34.793333435167,969.85
2024-04-01T14:10:00Z,25.059000111667,34.65183347,970
2024-04-01T14:20:00Z,24.950833288667,34.205333137167,969.81666666667
2024-04-01T14:30:00Z,24.891833241,34.572166761833,969.86666666667
2024-04-01T14:40:00Z,24.650666650333,34.663833618333,969.81666666667
2024-04-01T14:50:00Z,24.484166685667,34.311666679833,969.83333333333
2024-04-01T15:00:00Z,24.4473334625,34.3918334325,969.58333333333
2024-04-01T15:10:00Z,24.351500034167,34.49300003,969.85
2024-04-01T15:20:00Z,24.202666791333,34.392166455,969.56666666667
2024-04-01T15:30:00Z,24.0351664855,34.701833216,969.21666666667
2024-04-01T15:40:00Z,23.845000013167,35.1756667455,969.15
2024-04-01T15:50:00Z,23.573833370833,35.0638332365,969
2024-04-01T16:00:00Z,23.683833376,35.176333554667,969
2024-04-01T16:10:00Z,23.686000061333,35.205666478167,969
2024-04-01T16:20:00Z,23.680166626,34.950833447333,969
2024-04-01T16:30:00Z,23.4836666105,35.214666494,969
2024-04-01T16:40:00Z,23.326833343833,35.489000257,969
2024-04-01T16:50:00Z,23.275166702333,35.378833453167,969
2024-04-01T17:00:00Z,23.109166717,35.825499916167,969
