Čas,T,RH,p
2024-03-01T00:10:00Z,5.9056666532833,100,985
2024-03-01T00:20:00Z,5.7793333131667,100,985
2024-03-01T00:30:00Z,6.16400003435,100,985
2024-03-01T00:40:00Z,5.8559999624333,100,985
2024-03-01T00:50:00Z,6.2205000321167,100,985
2024-03-01T01:00:00Z,6.0676666576833,100,985
2024-03-01T01:10:00Z,5.47633332405,100,985
2024-03-01T01:20:00Z,5.3718333563167,100,984.75
2024-03-01T01:30:00Z,5.3956666867,100,984.61666666667
2024-03-01T01:40:00Z,5.3548333167833,100,984.03333333333
2024-03-01T01:50:00Z,5.5408333461,100,984
2024-03-01T02:00:00Z,5.1956666787833,100,984
2024-03-01T02:10:00Z,5.1540000439167,100,984
2024-03-01T02:20:00Z,5.0218333562333,100,984
2024-03-01T02:30:00Z,5.23366669015,100,984
2024-03-01T02:40:00Z,4.9593333642,100,984
2024-03-01T02:50:00Z,4.6765000343333,100,983.76666666667
2024-03-01T03:00:00Z,4.7125000715167,100,983.56666666667
2024-03-01T03:10:00Z,4.5978333632167,100,983.36666666667
2024-03-01T03:20:00Z,4.5656666993,100,983.13333333333
2024-03-01T03:30:00Z,4.4900000413333,100,983
2024-03-01T03:40:00Z,4.62750000965,100,983
2024-03-01T03:50:00Z,4.5136667092833,100,983
2024-03-01T04:00:00Z,4.4088333846,100,983
2024-03-01T04:10:00Z,3.90766667525,100,983.01666666667
2024-03-01T04:20:00Z,4.0958333651833,100,983.01666666667
2024-03-01T04:30:00Z,4.1858333865833,100,983.2
2024-03-01T04:40:00Z,4.2413333893167,100,983.08333333333
2024-03-01T04:50:00Z,4.1768333714,100,983.16666666667
2024-03-01T05:00:00Z,3.73800001145,100,983.83333333333
2024-03-01T05:10:00Z,3.9888333679167,100,983.6
2024-03-01T05:20:00Z,3.9770000339833,100,983.6
2024-03-01T05:30:00Z,4.03550004175,100,983.88333333333
2024-03-01T05:40:00Z,4.10666669215,100,983.98333333333
2024-03-01T05:50:00Z,3.8651666641667,100,983.98333333333
2024-03-01T06:00:00Z,4.0861666918667,100,983.43333333333
2024-03-01T06:10:00Z,4.08333336515,100,983
2024-03-01T06:20:00Z,3.9851666888333,100,983
2024-03-01T06:30:00Z,4.05883338455,100,983
2024-03-01T06:40:00Z,4.4168333769833,100,983
2024-03-01T06:50:00Z,4.4801666975833,100,983
2024-03-01T07:00:00Z,4.9095000187667,100,983
2024-03-01T07:10:00Z,5.2090000232,100,983
2024-03-01T07:20:00Z,5.2408333142333,100,983
2024-03-01T07:30:00Z,5.55666669205,100,983
2024-03-01T07:40:00Z,6.2975000383,100,983
2024-03-01T07:50:00Z,6.6061666647833,98.766666666333,983
2024-03-01T08:00:00Z,7.201333324,94.974332936,983
2024-03-01T08:10:00Z,6.9834999958833,95.809499486,983
2024-03-01T08:20:00Z,6.9918333372,97.022832743333,983
2024-03-01T08:30:00Z,7.63283332985,94.205333455333,983
2024-03-01T08:40:00Z,7.1610000134,95.683333460333,983
2024-03-01T08:50:00Z,7.4433333635667,95.116500091167,983
2024-03-01T09:00:00Z,7.8230000257667,93.420833587333,983
2024-03-01T09:10:00Z,7.9483333269,93.299666595833,983
2024-03-01T09:20:00Z,8.9100001175333,88.562833149667,983
2024-03-01T09:30:00Z,9.1123334089,88.626833852167,983
2024-03-01T09:40:00Z,9.6123334565,87.643166605333,983
2024-03-01T09:50:00Z,10.596833325167,82.952999750167,983
2024-03-01T10:00:00Z,11.192166662833,81.313833236333,983
2024-03-01T10:10:00Z,12.006833331333,78.246833801,983
2024-03-01T10:20:00Z,12.242500019167,77.561999892667,983
2024-03-01T10:30:00Z,12.285833311,78.180666605833,983
2024-03-01T10:40:00Z,13.217000006833,74.034499995167,983
2024-03-01T10:50:00Z,13.342333349,73.143499756,983
2024-03-01T11:00:00Z,12.505833339833,77.068499882833,982.96666666667
2024-03-01T11:10:00Z,13.191730811731,75.521153963654,982.42307692308
2024-03-01T11:20:00Z,13.978833262167,72.098000081667,982
2024-03-01T11:30:00Z,14.376333284333,70.4148337045,982
2024-03-01T11:40:00Z,13.901499891333,72.136999511667,982
2024-03-01T11:50:00Z,14.416333357833,68.601666768,982
2024-03-01T12:00:00Z,14.398666715833,69.657999801833,982
2024-03-01T12:10:00Z,14.754166698833,67.329166794,982
2024-03-01T12:20:00Z,14.844333347167,66.7918334955,982
2024-03-01T12:30:00Z,14.606166633333,68.056833267,982
2024-03-01T12:40:00Z,15.070333273,66.402833748,982
2024-03-01T12:50:00Z,15.446333281167,63.214666748167,982
2024-03-01T13:00:00Z,15.687666686333,60.337666448167,982
2024-03-01T13:10:00Z,16.423666859167,60.615999921333,982
2024-03-01T13:20:00Z,14.954999987833,61.485500209,982
2024-03-01T13:30:00Z,14.678333329667,63.8561662035,982
2024-03-01T13:40:00Z,14.783333253833,65.394999948667,982
2024-03-01T13:50:00Z,14.960500017167,67.723833083833,982
