Čas,PM_1,PM_2.5,PM_10
2024-04-01T00:10:00Z,3.59750000235,21.878833341667,52.0011665345
2024-04-01T00:20:00Z,3.4359999935,20.904999970667,51.5165000595
2024-04-01T00:30:00Z,3.4881666779833,21.197666661167,53.982666778167
2024-04-01T00:40:00Z,3.7038333415833,23.151500065833,57.699832821167
2024-04-01T00:50:00Z,3.5554999908667,21.174833234167,50.050499852333
2024-04-01T01:00:00Z,3.4856666683667,21.081166665167,48.890499878333
2024-04-01T01:10:00Z,3.47466665505,20.958999952667,48.323666827167
2024-04-01T01:20:00Z,3.4113333423667,20.121333376333,47.279999860333
2024-04-01T01:30:00Z,3.35549999075,19.640666596,45.3191665335
2024-04-01T01:40:00Z,3.3921666821,19.780833324167,43.4335001945
2024-04-01T01:50:00Z,3.4129999916167,19.774166600167,45.197499942
2024-04-01T02:00:00Z,3.313166674,19.6803333915,44.727666569333
2024-04-01T02:10:00Z,3.3629999836333,19.104333305167,42.405499935167
2024-04-01T02:20:00Z,3.36816667315,18.952666695833,40.262833245667
2024-04-01T02:30:00Z,3.4578333378,19.466833177833,42.988833459167
2024-04-01T02:40:00Z,3.2934999903167,18.1850000065,41.065499591667
2024-04-01T02:50:00Z,3.1669999918,18.069333267667,40.830166498667
2024-04-01T03:00:00Z,3.2196666797167,18.627500009833,41.636333115333
2024-04-01T03:10:00Z,3.3233333389,19.062333266,43.500166479667
2024-04-01T03:20:00Z,3.5779999972,20.255166594,49.598833498
2024-04-01T03:30:00Z,3.9064999977667,22.664999993833,53.770833301333
2024-04-01T03:40:00Z,4.1550000071667,24.418666648167,59.395833588
2024-04-01T03:50:00Z,4.0824999968,24.033166599833,56.781999906
2024-04-01T04:00:00Z,4.80066667395,29.646999867833,78.460833804833
2024-04-01T04:10:00Z,5.4676666896,33.256333351,84.369666795333
2024-04-01T04:20:00Z,5.4424999873,33.2183332755,85.788666661167
2024-04-01T04:30:00Z,5.6378333568167,34.840333461833,91.119999758667
2024-04-01T04:40:00Z,5.4933333397,33.120166715,80.666500219333
2024-04-01T04:50:00Z,5.5906666755833,34.165833504833,87.866833624333
2024-04-01T05:00:00Z,5.59050000515,33.694000180667,86.116333388
2024-04-01T05:10:00Z,5.50683330695,33.390666802833,89.096667034
2024-04-01T05:20:00Z,5.48566668035,32.430999947,84.385833737167
2024-04-01T05:30:00Z,5.6151666879667,34.360833294833,91.049333319833
2024-04-01T05:40:00Z,5.6206666708667,34.728500016833,89.69533348
2024-04-01T05:50:00Z,5.4820000092167,33.399499893167,86.753166451833
2024-04-01T06:00:00Z,5.4298333327333,33.071833229833,84.7025002165
2024-04-01T06:10:00Z,5.2851666848,31.684333452167,78.826166725333
2024-04-01T06:20:00Z,5.3093333404,32.057000223833,83.28700021
2024-04-01T06:30:00Z,5.26816668515,31.533666833667,80.286166571667
2024-04-01T06:40:00Z,5.2928333442,31.756999969667,84.743167047333
2024-04-01T06:50:00Z,5.1470000346833,30.5328333535,77.660333571
2024-04-01T07:00:00Z,5.02700001395,29.627166716,75.129333051167
2024-04-01T07:10:00Z,5.0268333356,29.7335000035,77.672666738333
2024-04-01T07:20:00Z,5.0530000209667,30.406833458167,79.733832994
2024-04-01T07:30:00Z,5.09933335785,30.878999932667,82.360166741833
2024-04-01T07:40:00Z,5.2360000213,32.323499966,87.355999439333
2024-04-01T07:50:00Z,5.4166666746333,33.763500086833,96.431166338
2024-04-01T08:00:00Z,5.4133333126167,33.347166601833,90.1423328385
2024-04-01T08:10:00Z,5.49266668165,33.794999885833,93.5341665255
2024-04-01T08:20:00Z,5.60216669245,33.737333329833,96.194666991
2024-04-01T08:30:00Z,5.6970000187833,35.651333491167,109.3996664675
2024-04-01T08:40:00Z,5.5875000318,34.022333208667,101.32366669733
2024-04-01T08:50:00Z,5.4543333451167,32.525166606333,91.5399998915
2024-04-01T09:00:00Z,5.4443333307667,33.281333382833,93.830000306833
2024-04-01T09:10:00Z,5.3788333177167,32.393666776167,93.821166737
2024-04-01T09:20:00Z,5.4373333136167,32.166333294333,92.381499607333
2024-04-01T09:30:00Z,5.5691666761667,33.478333282667,97.521999929833
2024-04-01T09:40:00Z,5.5816666682,33.303666877667,93.872999956667
2024-04-01T09:50:00Z,5.4451666593333,32.767499827833,95.353333028333
2024-04-01T10:00:00Z,5.4749999920333,33.313833363333,93.550999515
2024-04-01T10:10:00Z,5.5886274226078,34.327647077843,94.688235413529
2024-04-01T10:20:00Z,5.1053333362,30.997333367833,85.919166309667
2024-04-01T10:30:00Z,5.0903333664,29.717499987333,81.60233326
2024-04-01T10:40:00Z,5.1416666507833,30.306333288167,82.1521664965
2024-04-01T10:50:00Z,4.9828333218667,29.444333394333,81.930833307
2024-04-01T11:00:00Z,4.8330000003667,28.177666696333,78.052833050167
2024-04-01T11:10:00Z,4.8864999929833,28.3899998975,81.369499903667
2024-04-01T11:20:00Z,4.8118333180667,28.735499858667,79.283333011833
2024-04-01T11:30:00Z,4.7558333317833,27.995333354,73.253666305333
2024-04-01T11:40:00Z,4.90866663455,29.281333319667,81.8566665
2024-04-01T11:50:00Z,4.8023333152167,28.8429999985,74.829166731667
2024-04-01T12:00:00Z,4.8779999970667,29.049166711167,76.177833240167
2024-04-01T12:10:00Z,4.9048332849667,29.7078334175,83.934666949333
2024-04-01T12:20:00Z,5.0031666676,29.9130000755,82.114499727
2024-04-01T12:30:00Z,5.1733333110167,31.539166513667,85.135499826
2024-04-01T12:40:00Z,5.3546666701167,32.173000114,90.579500136333
2024-04-01T12:50:00Z,5.45566666925,34.373000081333,96.984833590167
2024-04-01T13:00:00Z,5.4641666809667,33.477666442333,91.575833125667
2024-04-01T13:10:00Z,5.4209999799167,32.497833284,88.697999512333
2024-04-01T13:20:00Z,5.3011666854667,31.872833442667,99.008999892
2024-04-01T13:30:00Z,5.1925000111667,30.767500082833,87.421499827333
2024-04-01T13:40:00Z,5.4601666529667,32.5738333385,87.497000058
2024-04-01T13:50:00Z,5.6331666548167,34.046499983333,92.830166179
2024-04-01T14:00:00Z,5.5919999917667,33.797666644833,92.688333509167
2024-04-01T14:10:00Z,5.9734999974167,36.451166852167,100.437999917
2024-04-01T14:20:00Z,5.7851666768833,35.166999880167,97.195332719333
2024-04-01T14:30:00Z,6.00066668195,36.577999973167,100.63766683433
2024-04-01T14:40:00Z,6.18633333045,38.214833291667,106.40749969717
2024-04-01T14:50:00Z,6.15516665775,37.528500080167,104.97950032117
2024-04-01T15:00:00Z,6.43383335265,39.0529999735,108.02083320483
2024-04-01T15:10:00Z,6.3661666710833,38.234499835167,101.53016636767
2024-04-01T15:20:00Z,6.5533333381167,39.2238330835,106.05250053317
2024-04-01T15:30:00Z,6.9034999847667,42.273999976833,114.56183382433
2024-04-01T15:40:00Z,6.99666665395,42.159499803667,109.5788332655
2024-04-01T15:50:00Z,7.0171666462667,41.417499923833,104.4041665505
2024-04-01T16:00:00Z,7.1479999940333,42.6215000155,111.62533314567
2024-04-01T16:10:00Z,7.3176666657333,43.0101666135,110.56899985917
2024-04-01T16:20:00Z,7.2868333021333,41.7696665445,108.9691665615
2024-04-01T16:30:00Z,7.56499999365,43.4810002645,111.40633367067
2024-04-01T16:40:00Z,7.732333374,44.719999885167,111.65900027417
2024-04-01T16:50:00Z,7.7053333282833,44.427166684833,119.25283381283
2024-04-01T17:00:00Z,7.9401666879167,44.350666427667,108.96849994183
2024-04-01T17:10:00Z,8.1331666946167,45.883333269333,118.2614998545
2024-04-01T17:20:00Z,8.2493333498333,46.02866656,115.24183349533
2024-04-01T17:30:00Z,8.2339999358167,45.311999829333,113.91066627133
2024-04-01T17:40:00Z,8.32783331875,46.452833366333,116.38983281467
2024-04-01T17:50:00Z,8.1745000124167,45.577666663833,110.328166576
2024-04-01T18:00:00Z,8.2551666657167,46.547833252333,116.3108329755
2024-04-01T18:10:00Z,8.5245000044667,49.624666531333,125.878999965
2024-04-01T18:20:00Z,8.53683334985,49.266666730667,123.777831777
2024-04-01T18:30:00Z,8.6369999805833,49.4976666135,127.82983334867
2024-04-01T18:40:00Z,8.2270000059833,46.998500060833,118.35816662333
2024-04-01T18:50:00Z,6.7648333310333,38.4668333055,96.008333011167
2024-04-01T19:00:00Z,5.57066665495,31.052166748167,74.451332918333
2024-04-01T19:10:00Z,4.3973333200167,24.427000014,55.346999995333
2024-04-01T19:20:00Z,3.6878333369667,20.236499913,47.52516683
2024-04-01T19:30:00Z,3.4433333277333,19.353500032833,47.235833485833
2024-04-01T19:40:00Z,3.3413333336333,17.868999941833,39.723833338333
2024-04-01T19:50:00Z,2.9110000133333,15.797999954617,36.742333444167
2024-04-01T20:00:00Z,2.1923333425833,11.6430000704,28.483333444333
2024-04-01T20:10:00Z,1.9200000107,10.333833344333,26.633000103683
2024-04-01T20:20:00Z,1.2476666649,6.1848333160167,14.38700001235
2024-04-01T20:30:00Z,0.85400000115,3.9645000219667,8.58283334565
2024-04-01T20:40:00Z,0.59299999915,2.4838333130167,6.0961666523
2024-04-01T20:50:00Z,0.42733333305,1.5989999920167,3.6426666626333
2024-04-01T21:00:00Z,0.3215000018,1.3488333249667,4.3436666826167
2024-04-01T21:10:00Z,0.39933333121667,1.3071666703,2.6981666664
2024-04-01T21:20:00Z,0.36033333243333,1.0854999991333,2.9623333347333
2024-04-01T21:30:00Z,0.29066666763333,0.89499999931667,3.3771666809833
2024-04-01T21:40:00Z,0.35499999676667,0.96566666856667,2.0074999883667
2024-04-01T21:50:00Z,0.26766666668333,0.85149999883333,2.4410000052833
2024-04-01T22:00:00Z,0.2761666653,0.75783332865,2.0463333274167
2024-04-01T22:10:00Z,0.43117647219608,0.99549019390196,2.0194117643137
2024-04-01T22:20:00Z,0.29283333345,0.77949999718333,2.0266666580667
2024-04-01T22:30:00Z,0.37533333228333,0.95683333206667,3.5148333263333
2024-04-01T22:40:00Z,0.3838333343,0.88716666046667,2.1988333250333
2024-04-01T22:50:00Z,0.31000000013333,0.67916666913333,1.3238333403833
2024-04-01T23:00:00Z,0.30583333321667,0.72550000196667,2.4528333356833
2024-04-01T23:10:00Z,0.28999999986667,0.74266666473333,3.8531666921667
2024-04-01T23:20:00Z,0.38833333256667,1.0726666698833,5.8458333629333
2024-04-01T23:30:00Z,0.45899999638333,1.2134999975,6.5871666307833
2024-04-01T23:40:00Z,0.51066666483333,1.5108333330333,9.0588333528
2024-04-01T23:50:00Z,0.537999998,1.5719999958833,8.7161666322833
2024-04-02T00:00:00Z,0.70799999485,1.7946666648,8.3915000609167
2024-04-02T00:10:00Z,0.52499999903333,1.2723333299833,4.11883338595
2024-04-02T00:20:00Z,0.36233333325,1.03050000115,4.3113333628
2024-04-02T00:30:00Z,0.48399999681667,1.3843333254333,5.3280000318833
2024-04-02T00:40:00Z,0.53516666631667,1.6156666616667,6.7498333841333
2024-04-02T00:50:00Z,0.38583333145,1.2408333331333,6.6616666793833
2024-04-02T01:00:00Z,0.28266666658333,0.92983332971667,8.2085000234833
2024-04-02T01:10:00Z,0.23850000145,0.90083332876667,4.62183332065
2024-04-02T01:20:00Z,0.19099999956667,0.69366666101667,5.0210000069833
2024-04-02T01:30:00Z,0.19883333471667,0.81583333213333,5.92166668795
2024-04-02T01:40:00Z,0.1986666673,0.79350000045,8.6748333935
2024-04-02T01:50:00Z,0.24449999986667,1.09149999195,12.106166719567
2024-04-02T02:00:00Z,0.29816666696667,1.25283333335,14.10483322675
2024-04-02T02:10:00Z,0.4156666674,1.4318333377333,9.9716666664833
2024-04-02T02:20:00Z,0.55399999763333,1.3620000028833,5.75016670955
2024-04-02T02:30:00Z,1.00199999615,1.8089999894333,5.7706666468833
2024-04-02T02:40:00Z,1.4478333334,2.2963333249167,4.6433333575667
2024-04-02T02:50:00Z,2.0864999850333,2.97399998705,6.951666673
2024-04-02T03:00:00Z,2.7245000024167,3.6436666389333,7.2603333177333
2024-04-02T03:10:00Z,2.9439999977167,3.9360000093833,5.5954999884333
2024-04-02T03:20:00Z,3.0819999973667,4.09216668615,6.5759999989167
2024-04-02T03:30:00Z,1.7171666493333,2.3694999933167,6.0546666859833
2024-04-02T03:40:00Z,1.3085000028,1.9888333320833,4.3684999841833
2024-04-02T03:50:00Z,1.2315000036833,1.9058333297833,5.9595000294333
2024-04-02T04:00:00Z,0.55099999798333,0.83333332788333,2.2155000111833
2024-04-02T04:10:00Z,0.54716666586667,0.88283333133333,2.5268333230167
2024-04-02T04:20:00Z,0.53783333401667,0.83933332908333,3.3328333178
2024-04-02T04:30:00Z,0.77233333293333,1.1199999958833,2.9818333704833
2024-04-02T04:40:00Z,1.1668333282,1.5523333330167,3.7463333127667
2024-04-02T04:50:00Z,1.4429999967667,1.9523333330667,4.0703333535333
2024-04-02T05:00:00Z,1.43666666155,1.80283333255,3.6909999947333
2024-04-02T05:10:00Z,1.9243333439167,2.5163333256833,5.3910000364667
2024-04-02T05:20:00Z,2.0133333245833,2.5251666585,4.5688333332333
2024-04-02T05:30:00Z,1.5251666724667,2.0325000047667,3.70066666005
2024-04-02T05:40:00Z,1.1989999910833,1.85166666515,2.90566666525
2024-04-02T05:50:00Z,1.0893333316,1.86683332625,5.0413333348333
2024-04-02T06:00:00Z,1.1338333338333,1.8730000019,4.4493333678667
2024-04-02T06:10:00Z,0.8748333305,1.78316666675,5.5666666984
2024-04-02T06:20:00Z,0.88666666055,1.80583333175,6.4414999662833
2024-04-02T06:30:00Z,0.91049999493333,2.2585000027833,10.527833300933
2024-04-02T06:40:00Z,1.2119999985,2.62133332095,7.3989999570833
2024-04-02T06:50:00Z,1.3819999983167,2.5473333298667,7.0629999936167
2024-04-02T07:00:00Z,1.1156666685833,2.1600000024,5.9886666399333
2024-04-02T07:10:00Z,0.89633333495,1.8229999988333,3.7341666519167
2024-04-02T07:20:00Z,1.3386666715333,2.25766666925,5.30966666925
2024-04-02T07:30:00Z,1.1016666591,1.6361666728333,3.0691666534
2024-04-02T07:40:00Z,1.0550000021667,1.5828333367833,3.6616666507667
2024-04-02T07:50:00Z,1.0211666673667,1.6176666617167,2.8925000271
2024-04-02T08:00:00Z,0.92049999633333,1.3925000022,2.6828333308167
2024-04-02T08:10:00Z,0.9760000011,1.6733333359333,3.7511666546
2024-04-02T08:20:00Z,1.0076666673333,1.74733334185,4.1276666876333
2024-04-02T08:30:00Z,0.94249999823333,1.6771666626333,4.0415000341167
2024-04-02T08:40:00Z,0.79049999911667,1.3281666676167,2.8421666691833
2024-04-02T08:50:00Z,0.70749999983333,1.2556666692,3.7714999984667
2024-04-02T09:00:00Z,0.59916666345,1.1773333331667,2.90616665495
2024-04-02T09:10:00Z,0.56583332813333,1.1453333367667,3.0696666479333
2024-04-02T09:20:00Z,0.48483333081667,0.9494999964,2.8070000023
2024-04-02T09:30:00Z,0.46483333355,1.0503333325,3.5043333197833
2024-04-02T09:40:00Z,0.4374999965,1.02700000055,2.9819999864833
2024-04-02T09:50:00Z,0.42533333251667,1.0071666613667,3.1264999872333
2024-04-02T10:00:00Z,0.3683333325,0.9309999988,2.2234999909
2024-04-02T10:10:00Z,0.37769230623077,0.86980768525,2.1142307604615
2024-04-02T10:20:00Z,0.38616666663333,0.86416665861667,1.9198333376833
2024-04-02T10:30:00Z,0.35350000068333,0.88733333395,2.3873333355333
2024-04-02T10:40:00Z,0.34049999983333,0.91166666768333,2.27266665375
2024-04-02T10:50:00Z,0.30966666736667,0.79950000341667,2.2183333187833
2024-04-02T11:00:00Z,0.3065000025,0.82666666356667,2.2163333426833
2024-04-02T11:10:00Z,0.27200000086667,0.7803333327,1.5813333297333
2024-04-02T11:20:00Z,0.27866666733333,0.82933333393333,2.3973333461667
2024-04-02T11:30:00Z,0.27833333416667,0.82183333195,2.55699999825
2024-04-02T11:40:00Z,0.2668333327,0.73183333491667,2.6043333293667
2024-04-02T11:50:00Z,0.24999999918333,0.76950000421667,2.12133331895
2024-04-02T12:00:00Z,0.26650000058333,0.74133333708333,2.4083333419667
2024-04-02T12:10:00Z,0.27283333293333,0.84766666465,2.6435000160167
2024-04-02T12:20:00Z,0.28409836067213,0.81606557211475,2.7529508439016
2024-04-02T12:30:00Z,0.31283333526667,0.9046666647,2.5586666662167
2024-04-02T12:40:00Z,0.28216666701667,0.8648333336,2.0018333449833
2024-04-02T12:50:00Z,0.28250000128333,0.87749999883333,2.9824999945833
2024-04-02T13:00:00Z,0.28466666816667,0.9373333305,5.1685000055333
2024-04-02T13:10:00Z,0.28866666875,0.92816666836667,1.9970000140333
2024-04-02T13:20:00Z,0.2836666673,0.96149999848333,2.8700000137667
2024-04-02T13:30:00Z,0.29916666751667,1.0348333346167,4.4501666922
2024-04-02T13:40:00Z,0.30550000021667,1.0768333355167,4.94533336495
2024-04-02T13:50:00Z,0.25283333318333,0.91983332833333,4.4230000392333
2024-04-02T14:00:00Z,0.26050000023333,0.9968333272,4.42900000435
2024-04-02T14:10:00Z,0.24850000093333,0.89566666555,4.1383333518833
2024-04-02T14:20:00Z,0.25700000125,0.87483332971667,3.9291666987833
2024-04-02T14:30:00Z,0.26849999911667,0.91116666885,3.35283331565
2024-04-02T14:40:00Z,0.24750000036667,0.89466666481667,3.3991666889833
2024-04-02T14:50:00Z,0.21549999975,0.80900000165,4.3716666655333
2024-04-02T15:00:00Z,0.20900000073333,0.82883333291667,3.3231666760667
2024-04-02T15:10:00Z,0.19500000015,0.72999999883333,3.7963333140833
2024-04-02T15:20:00Z,0.20683333388333,0.80200000131667,3.6735000078167
2024-04-02T15:30:00Z,0.22699999991667,0.73016666915,2.9513333192167
2024-04-02T15:40:00Z,0.2149999999,0.82450000488333,2.70549999965
2024-04-02T15:50:00Z,0.1821666676,0.66833333036667,3.7429999554
2024-04-02T16:00:00Z,0.17750000045,0.63849999941667,3.4768333424833
2024-04-02T16:10:00Z,0.20599999983333,0.65283332911667,4.37449999175
2024-04-02T16:20:00Z,0.19466666576667,0.61616666433333,3.0568333307667
2024-04-02T16:30:00Z,0.20833333408333,0.63016666243333,2.4848333376667
2024-04-02T16:40:00Z,0.21449999968333,0.65549999773333,3.54666667075
2024-04-02T16:50:00Z,0.20949999921667,0.55933333263333,3.44866663765
2024-04-02T17:00:00Z,0.21550000005,0.65300000135,3.0078333256333
2024-04-02T17:10:00Z,0.1948333338,0.65133333428333,1.9898333380167
2024-04-02T17:20:00Z,0.2138333343,0.64916666223333,4.2206666832
2024-04-02T17:30:00Z,0.31450000038333,0.83299999735,2.6013333370167
2024-04-02T17:40:00Z,0.33316666875,0.80450000366667,2.7916666596
2024-04-02T17:50:00Z,0.31566666543333,0.86100000143333,4.0041666989
2024-04-02T18:00:00Z,0.3410000009,0.86566666953333,3.9496666631
2024-04-02T18:10:00Z,0.3808333328,0.91783332925,3.07100001325
2024-04-02T18:20:00Z,0.40683333321667,0.88333332781667,2.0223333304333
2024-04-02T18:30:00Z,0.39483333423333,0.88116666378333,2.8244999974833
2024-04-02T18:40:00Z,0.386499999,0.76599999765,3.5195000136667
2024-04-02T18:50:00Z,0.37766666611667,0.74649999935,3.3091666412333
2024-04-02T19:00:00Z,0.3463333356,0.72216666311667,3.0776666699167
2024-04-02T19:10:00Z,0.28433333416667,0.64049999791667,1.2993333367667
2024-04-02T19:20:00Z,0.26316666776667,0.68216666408333,1.9686666461333
2024-04-02T19:30:00Z,0.26700000138333,0.70616666876667,3.25949997525
2024-04-02T19:40:00Z,0.28833333481667,0.7015000018,1.9811666823167
2024-04-02T19:50:00Z,0.26566666658333,0.67616666796667,2.2353333353167
2024-04-02T20:00:00Z,0.23766666728333,0.66133333415,2.3191666440167
2024-04-02T20:10:00Z,0.24333333478333,0.62050000005,1.3899999918
2024-04-02T20:20:00Z,0.32700000133333,0.85266666615,2.17283332595
2024-04-02T20:30:00Z,0.32383333196667,0.83550000216667,2.2819999891333
2024-04-02T20:40:00Z,0.50033333098333,1.1754999979667,2.8893333438167
2024-04-02T20:50:00Z,0.42566666626667,1.0239999985,2.26683333665
2024-04-02T21:00:00Z,0.42833333065,0.95666666823333,1.9836666743
2024-04-02T21:10:00Z,0.54766666438333,1.2141666660667,2.7479999820667
2024-04-02T21:20:00Z,0.71483333103333,1.5453333318833,4.1038333129833
2024-04-02T21:30:00Z,0.62700000055,1.15850000135,2.1324999864
2024-04-02T21:40:00Z,0.65083333305,1.2450000018333,3.2085000009
2024-04-02T21:50:00Z,0.6269999971,1.2951666643333,2.60983333185
2024-04-02T22:00:00Z,0.6548333342,1.2484999984667,3.6169999558833
2024-04-02T22:10:00Z,0.62215686607843,1.2278431373137,3.0052941277647
2024-04-02T22:20:00Z,0.65616667028333,1.38700000445,2.2943333476667
2024-04-02T22:30:00Z,0.55949999835,1.16583333065,2.6461666828
2024-04-02T22:40:00Z,0.5661666631,1.2506666660333,2.2793333232167
2024-04-02T22:50:00Z,0.57833333061667,1.4456666618667,2.99316669295
2024-04-02T23:00:00Z,0.5638333306,1.2423333356667,3.19466667675
2024-04-02T23:10:00Z,0.56566666853333,1.4113333284333,2.9346666595
2024-04-02T23:20:00Z,0.551166664,1.3323333352667,2.6666666738667
2024-04-02T23:30:00Z,0.59466666228333,1.47833333015,3.1188333313667
2024-04-02T23:40:00Z,0.5574999987,1.3786666691,3.4724999764
2024-04-02T23:50:00Z,0.59850000091667,1.4033333351167,2.9406666924667
2024-04-03T00:00:00Z,0.62683333056667,1.5623333414333,3.2789999642667
2024-04-03T00:10:00Z,0.69283333171667,1.6366666724833,3.9771666417167
2024-04-03T00:20:00Z,0.75299999616667,1.9033333311667,3.7388332971
2024-04-03T00:30:00Z,0.84033333458333,2.0661666661833,4.4271666913667
2024-04-03T00:40:00Z,0.86566666666667,2.1388333300667,3.9723333437
2024-04-03T00:50:00Z,0.7459999978,1.8808333337667,3.56633333275
2024-04-03T01:00:00Z,0.73866666655,1.8819999913167,3.8618333338167
2024-04-03T01:10:00Z,0.84183333913333,2.0858333329167,3.9950000106333
2024-04-03T01:20:00Z,0.67883332916667,1.7313333461333,3.2796666841
2024-04-03T01:30:00Z,0.60699999878333,1.5928333301667,3.5386666487
2024-04-03T01:40:00Z,0.58166666226667,1.7413333336333,3.5221666773
2024-04-03T01:50:00Z,0.57683333553333,1.56916666525,3.3223333497167
2024-04-03T02:00:00Z,0.58999999815,1.6459999977667,3.15783330995
