Čas,WE_NH3,AE_NH3
2023-12-01T00:10:00Z,0.31833332783333,0.280000001
2023-12-01T00:20:00Z,0.31449999795,0.280000001
2023-12-01T00:30:00Z,0.31749999525,0.280000001
2023-12-01T00:40:00Z,0.30633333903333,0.280000001
2023-12-01T00:50:00Z,0.3011666775,0.280000001
2023-12-01T01:00:00Z,0.31200000026667,0.280000001
2023-12-01T01:10:00Z,0.3189999939,0.280000001
2023-12-01T01:20:00Z,0.319999993,0.280000001
2023-12-01T01:30:00Z,0.319999993,0.280000001
2023-12-01T01:40:00Z,0.31899999438333,0.280000001
2023-12-01T01:50:00Z,0.31066666806667,0.280000001
2023-12-01T02:00:00Z,0.310000002,0.280000001
2023-12-01T02:10:00Z,0.309666669,0.280000001
2023-12-01T02:20:00Z,0.310000002,0.280000001
2023-12-01T02:30:00Z,0.310000002,0.280000001
2023-12-01T02:40:00Z,0.31349999885,0.280000001
2023-12-01T02:50:00Z,0.31683332918333,0.280000001
2023-12-01T03:00:00Z,0.31983332648333,0.280000001
2023-12-01T03:10:00Z,0.31816666131667,0.280000001
2023-12-01T03:20:00Z,0.31150000065,0.280000001
2023-12-01T03:30:00Z,0.3051666735,0.280000001
2023-12-01T03:40:00Z,0.3091666696,0.280000001
2023-12-01T03:50:00Z,0.326500006,0.280000001
2023-12-01T04:00:00Z,0.32683334,0.280000001
2023-12-01T04:10:00Z,0.327166674,0.280000001
2023-12-01T04:20:00Z,0.31200000025,0.280000001
2023-12-01T04:30:00Z,0.30883333673333,0.280000001
2023-12-01T04:40:00Z,0.31949999586667,0.280000001
2023-12-01T04:50:00Z,0.310000002,0.280000001
2023-12-01T05:00:00Z,0.31316666581667,0.280000001
2023-12-01T05:10:00Z,0.319999993,0.280000001
2023-12-01T05:20:00Z,0.31966665996667,0.280000001
2023-12-01T05:30:00Z,0.31449999795,0.280000001
2023-12-01T05:40:00Z,0.31583333008333,0.280000001
2023-12-01T05:50:00Z,0.31833332976667,0.280000001
2023-12-01T06:00:00Z,0.325833338,0.280000001
2023-12-01T06:10:00Z,0.324666669,0.280000001
2023-12-01T06:20:00Z,0.31583333008333,0.280000001
2023-12-01T06:30:00Z,0.31766666176667,0.280000001
2023-12-01T06:40:00Z,0.31966665996667,0.280000001
2023-12-01T06:50:00Z,0.31233333325,0.280000001
2023-12-01T07:00:00Z,0.31633332963333,0.280000001
2023-12-01T07:10:00Z,0.31349999885,0.280000001
2023-12-01T07:20:00Z,0.306000006,0.280000001
2023-12-01T07:30:00Z,0.3078333375,0.280000001
2023-12-01T07:40:00Z,0.31516666401667,0.280000001
2023-12-01T07:50:00Z,0.329166678,0.280000001
2023-12-01T08:00:00Z,0.327333341,0.280000001
2023-12-01T08:10:00Z,0.32016666,0.280000001
2023-12-01T08:20:00Z,0.31083333458333,0.280000001
2023-12-01T08:30:00Z,0.310000002,0.280000001
2023-12-01T08:40:00Z,0.310000002,0.280000001
2023-12-01T08:50:00Z,0.31916666041667,0.280000001
2023-12-01T09:00:00Z,0.31666666266667,0.280000001
2023-12-01T09:10:00Z,0.30200001,0.280000001
2023-12-01T09:20:00Z,0.303500008,0.280000001
2023-12-01T09:30:00Z,0.31949999345,0.280000001
2023-12-01T09:40:00Z,0.329333345,0.280000001
2023-12-01T09:50:00Z,0.32683334,0.280000001
2023-12-01T10:00:00Z,0.3118333337,0.280000001
2023-12-01T10:10:00Z,0.3038333415,0.280000001
2023-12-01T10:20:00Z,0.32483333938333,0.280000001
2023-12-01T10:30:00Z,0.330000013,0.280000001
2023-12-01T10:40:00Z,0.327833342,0.280000001
2023-12-01T10:50:00Z,0.328333343,0.280000001
2023-12-01T11:00:00Z,0.329333345,0.280000001
2023-12-01T11:10:00Z,0.46705882631373,0.280000001
2023-12-01T11:20:00Z,0.3235,0.280000001
2023-12-01T11:30:00Z,0.31233333323333,0.280000001
2023-12-01T11:40:00Z,0.309666669,0.280000001
2023-12-01T11:50:00Z,0.31483333098333,0.280000001
2023-12-01T12:00:00Z,0.32166666493333,0.280000001
2023-12-01T12:10:00Z,0.329333345,0.280000001
2023-12-01T12:20:00Z,0.325333337,0.280000001
2023-12-01T12:30:00Z,0.32516667,0.280000001
2023-12-01T12:40:00Z,0.320499994,0.280000001
2023-12-01T12:50:00Z,0.31949999345,0.280000001
2023-12-01T13:00:00Z,0.31983332648333,0.280000001
2023-12-01T13:10:00Z,0.319999993,0.280000001
2023-12-01T13:20:00Z,0.31066666806667,0.280000001
2023-12-01T13:30:00Z,0.310000002,0.280000001
2023-12-01T13:40:00Z,0.31033333503333,0.280000001
2023-12-01T13:50:00Z,0.31966665996667,0.280000001
2023-12-01T14:00:00Z,0.319999993,0.280000001
2023-12-01T14:10:00Z,0.319999993,0.280000001
2023-12-01T14:20:00Z,0.323666667,0.280000001
2023-12-01T14:30:00Z,0.329500012,0.280000001
2023-12-01T14:40:00Z,0.322666665,0.280000001
2023-12-01T14:50:00Z,0.319999993,0.280000001
2023-12-01T15:00:00Z,0.319999993,0.280000001
2023-12-01T15:10:00Z,0.322666665,0.280000001
2023-12-01T15:20:00Z,0.322999999,0.280000001
2023-12-01T15:30:00Z,0.32016666,0.280000001
2023-12-01T15:40:00Z,0.319999993,0.280000001
2023-12-01T15:50:00Z,0.319999993,0.280000001
2023-12-01T16:00:00Z,0.319999993,0.280000001
2023-12-01T16:10:00Z,0.319999993,0.280000001
2023-12-01T16:20:00Z,0.319999993,0.280000001
2023-12-01T16:30:00Z,0.319999993,0.280000001
2023-12-01T16:40:00Z,0.319999993,0.280000001
2023-12-01T16:50:00Z,0.319999993,0.280000001
2023-12-01T17:00:00Z,0.320333327,0.280000001
2023-12-01T17:10:00Z,0.32516667,0.280000001
2023-12-01T17:20:00Z,0.320833328,0.280000001
2023-12-01T17:30:00Z,0.319999993,0.280000001
2023-12-01T17:40:00Z,0.320333327,0.280000001
2023-12-01T17:50:00Z,0.319999993,0.280000001
2023-12-01T18:00:00Z,0.322333331,0.280000001
2023-12-01T18:10:00Z,0.329166678,0.280000001
2023-12-01T18:20:00Z,0.330000013,0.280000001
2023-12-01T18:30:00Z,0.330000013,0.280000001
2023-12-01T18:40:00Z,0.329500012,0.280000001
2023-12-01T18:50:00Z,0.329666679,0.280000001
2023-12-01T19:00:00Z,0.324166668,0.280000001
2023-12-01T19:10:00Z,0.322999999,0.280000001
2023-12-01T19:20:00Z,0.328166676,0.280000001
2023-12-01T19:30:00Z,0.324500002,0.280000001
2023-12-01T19:40:00Z,0.32016666,0.280000001
2023-12-01T19:50:00Z,0.32016666,0.280000001
2023-12-01T20:00:00Z,0.320499994,0.280000001
2023-12-01T20:10:00Z,0.325000003,0.280000001
2023-12-01T20:20:00Z,0.324166668,0.280000001
2023-12-01T20:30:00Z,0.320333327,0.280000001
2023-12-01T20:40:00Z,0.323333333,0.280000001
2023-12-01T20:50:00Z,0.328166676,0.280000001
2023-12-01T21:00:00Z,0.325500004,0.280000001
2023-12-01T21:10:00Z,0.322333331,0.280000001
2023-12-01T21:20:00Z,0.319999993,0.280000001
2023-12-01T21:30:00Z,0.32016666,0.280000001
2023-12-01T21:40:00Z,0.320499994,0.280000001
2023-12-01T21:50:00Z,0.323166666,0.280000001
2023-12-01T22:00:00Z,0.320333327,0.280000001
2023-12-01T22:10:00Z,0.319999993,0.280000001
2023-12-01T22:20:00Z,0.319999993,0.280000001
2023-12-01T22:30:00Z,0.319999993,0.280000001
2023-12-01T22:40:00Z,0.319999993,0.280000001
2023-12-01T22:50:00Z,0.320499994,0.280000001
2023-12-01T23:00:00Z,0.329000011,0.280000001
2023-12-01T23:10:00Z,0.47942307936539,0.280000001
2023-12-01T23:20:00Z,0.3340000094,0.280000001
2023-12-01T23:30:00Z,0.330000013,0.280000001
2023-12-01T23:40:00Z,0.330000013,0.280000001
2023-12-01T23:50:00Z,0.323166666,0.280000001
2023-12-02T00:00:00Z,0.323166666,0.280000001
2023-12-02T00:10:00Z,0.328666677,0.280000001
2023-12-02T00:20:00Z,0.327666675,0.280000001
2023-12-02T00:30:00Z,0.320999995,0.280000001
2023-12-02T00:40:00Z,0.324166668,0.280000001
2023-12-02T00:50:00Z,0.328000009,0.280000001
2023-12-02T01:00:00Z,0.328833344,0.280000001
2023-12-02T01:10:00Z,0.329166678,0.280000001
2023-12-02T01:20:00Z,0.326500006,0.280000001
2023-12-02T01:30:00Z,0.32016666,0.280000001
2023-12-02T01:40:00Z,0.32016666,0.280000001
2023-12-02T01:50:00Z,0.324166668,0.280000001
2023-12-02T02:00:00Z,0.32016666,0.280000001
2023-12-02T02:10:00Z,0.32016666,0.280000001
2023-12-02T02:20:00Z,0.320833328,0.280000001
2023-12-02T02:30:00Z,0.328666677,0.280000001
2023-12-02T02:40:00Z,0.330000013,0.280000001
2023-12-02T02:50:00Z,0.330000013,0.280000001
2023-12-02T03:00:00Z,0.330000013,0.280000001
2023-12-02T03:10:00Z,0.330000013,0.280000001
2023-12-02T03:20:00Z,0.330000013,0.280000001
2023-12-02T03:30:00Z,0.330000013,0.280000001
2023-12-02T03:40:00Z,0.330000013,0.280000001
2023-12-02T03:50:00Z,0.330000013,0.280000001
2023-12-02T04:00:00Z,0.330000013,0.280000001
2023-12-02T04:10:00Z,0.328666677,0.280000001
2023-12-02T04:20:00Z,0.329333345,0.280000001
2023-12-02T04:30:00Z,0.330000013,0.280000001
2023-12-02T04:40:00Z,0.329666679,0.280000001
2023-12-02T04:50:00Z,0.329666679,0.280000001
2023-12-02T05:00:00Z,0.329833346,0.280000001
2023-12-02T05:10:00Z,0.327333341,0.280000001
2023-12-02T05:20:00Z,0.327166674,0.280000001
2023-12-02T05:30:00Z,0.322666665,0.280000001
2023-12-02T05:40:00Z,0.322666665,0.280000001
2023-12-02T05:50:00Z,0.320499994,0.280000001
2023-12-02T06:00:00Z,0.321666663,0.280000001
2023-12-02T06:10:00Z,0.327833342,0.280000001
2023-12-02T06:20:00Z,0.327666675,0.280000001
2023-12-02T06:30:00Z,0.325000003,0.280000001
2023-12-02T06:40:00Z,0.320999995,0.280000001
2023-12-02T06:50:00Z,0.32850001,0.280000001
2023-12-02T07:00:00Z,0.3235,0.280000001
2023-12-02T07:10:00Z,0.321333329,0.280000001
2023-12-02T07:20:00Z,0.319999993,0.280000001
2023-12-02T07:30:00Z,0.319999993,0.280000001
2023-12-02T07:40:00Z,0.319999993,0.280000001
2023-12-02T07:50:00Z,0.319999993,0.280000001
2023-12-02T08:00:00Z,0.319999993,0.280000001
2023-12-02T08:10:00Z,0.319999993,0.280000001
2023-12-02T08:20:00Z,0.319999993,0.280000001
2023-12-02T08:30:00Z,0.319999993,0.280000001
2023-12-02T08:40:00Z,0.319999993,0.280000001
2023-12-02T08:50:00Z,0.319999993,0.280000001
2023-12-02T09:00:00Z,0.319999993,0.280000001
2023-12-02T09:10:00Z,0.319999993,0.280000001
2023-12-02T09:20:00Z,0.320333327,0.280000001
2023-12-02T09:30:00Z,0.319999993,0.280000001
2023-12-02T09:40:00Z,0.31866666086667,0.280000001
2023-12-02T09:50:00Z,0.31916666041667,0.280000001
