Čas,T,RH,p
2023-12-01T00:10:00Z,-0.84133332971667,86.220666503833,976
2023-12-01T00:20:00Z,-0.83116666673333,86.390833283,976
2023-12-01T00:30:00Z,-0.85150000456667,86.7388334915,975.95
2023-12-01T00:40:00Z,-0.14516666601667,83.515500132833,976
2023-12-01T00:50:00Z,-0.11749999988333,83.161333211167,976
2023-12-01T01:00:00Z,-0.073333333316667,82.7836667375,976
2023-12-01T01:10:00Z,-0.36299999946667,83.715999857667,976
2023-12-01T01:20:00Z,-0.6593333348,85.039499537333,976
2023-12-01T01:30:00Z,-0.8983333319,85.850500233667,976
2023-12-01T01:40:00Z,-0.59983333493333,84.962000402167,976
2023-12-01T01:50:00Z,-0.31200000145,83.3636665345,976
2023-12-01T02:00:00Z,-0.24349999975,82.9313331605,976
2023-12-01T02:10:00Z,-0.078999999833333,82.009499868667,976
2023-12-01T02:20:00Z,-0.3643333332,83.080333456333,976
2023-12-01T02:30:00Z,-0.18316666825,82.5761664075,976
2023-12-01T02:40:00Z,-0.44816666393333,83.8135000865,976
2023-12-01T02:50:00Z,-0.56366666358333,84.261333211,976
2023-12-01T03:00:00Z,-0.67816666751667,85.425167083833,976
2023-12-01T03:10:00Z,-0.47533333456667,84.8243337,976
2023-12-01T03:20:00Z,0.1788333349,81.714166005,976
2023-12-01T03:30:00Z,0.27066666708333,81.143666330833,976
2023-12-01T03:40:00Z,-0.31483333168333,83.341833623167,976
2023-12-01T03:50:00Z,-1.03733332665,86.655833054,976
2023-12-01T04:00:00Z,-0.8079999988,85.89250005,976
2023-12-01T04:10:00Z,-0.58899999935,85.343833542167,976
2023-12-01T04:20:00Z,0.1314999996,82.2568333945,976
2023-12-01T04:30:00Z,-0.44100000071667,83.7383331295,976
2023-12-01T04:40:00Z,-0.37033333173333,84.558667120333,976
2023-12-01T04:50:00Z,0.21250000168333,81.518166478667,976
2023-12-01T05:00:00Z,-0.025499999733333,82.199666723,976
2023-12-01T05:10:00Z,0.36183333398333,80.4679999035,976
2023-12-01T05:20:00Z,0.32650000255,80.691999435833,976
2023-12-01T05:30:00Z,0.38983333281667,80.84683342,976
2023-12-01T05:40:00Z,0.41733333171667,81.030333328667,976
2023-12-01T05:50:00Z,-0.4376666672,84.283499908667,976
2023-12-01T06:00:00Z,-0.79033333256667,86.514166768167,976
2023-12-01T06:10:00Z,-0.20233333303333,84.876501083667,976
2023-12-01T06:20:00Z,0.09816666715,82.921500142667,976.01666666667
2023-12-01T06:30:00Z,-0.4538333345,85.694499588167,976.21666666667
2023-12-01T06:40:00Z,-0.34116666761667,85.335833104167,976
2023-12-01T06:50:00Z,0.28033333316667,82.535500208333,976
2023-12-01T07:00:00Z,-0.28649999921667,85.045667139833,976.61666666667
2023-12-01T07:10:00Z,0.65416666821667,81.385333506333,976.98333333333
2023-12-01T07:20:00Z,0.88883333096667,80.220333227,977
2023-12-01T07:30:00Z,0.90050000456667,79.824000295667,977
2023-12-01T07:40:00Z,0.92283333136667,80.014667130167,977
2023-12-01T07:50:00Z,0.50283333176667,81.622999954833,977
2023-12-01T08:00:00Z,0.3518333321,82.171000035167,977
2023-12-01T08:10:00Z,0.46733333116667,81.811166890667,977
2023-12-01T08:20:00Z,0.52516666796667,81.083000437167,977
2023-12-01T08:30:00Z,0.67066666683333,80.409833527167,977
2023-12-01T08:40:00Z,0.59766666533333,79.837333296667,977
2023-12-01T08:50:00Z,0.59883333488333,80.154333242167,977
2023-12-01T09:00:00Z,0.61249999705,79.5841668445,977
2023-12-01T09:10:00Z,1.47333333095,75.907500585667,977
2023-12-01T09:20:00Z,1.22466666705,75.062999852333,977.73333333333
2023-12-01T09:30:00Z,0.80066666851667,75.898666763333,977.66666666667
2023-12-01T09:40:00Z,0.77783333111667,78.770999908333,977.88333333333
2023-12-01T09:50:00Z,0.75883333038333,78.3774996445,977.3
2023-12-01T10:00:00Z,1.1988333364,76.049499765833,977
2023-12-01T10:10:00Z,1.2674999952167,75.784166717333,977
2023-12-01T10:20:00Z,0.70616666618333,78.735166549333,977
2023-12-01T10:30:00Z,0.50383333195,79.669500096167,977
2023-12-01T10:40:00Z,0.43150000015,80.302166494,977
2023-12-01T10:50:00Z,0.14200000033333,80.805833816167,977
2023-12-01T11:00:00Z,0.018166666783333,81.351500447833,977
2023-12-01T11:10:00Z,0.40764705837255,79.849215189216,977
2023-12-01T11:20:00Z,0.39783332871667,79.557499949333,977
2023-12-01T11:30:00Z,0.48866666483333,79.748000081,977
2023-12-01T11:40:00Z,0.86316666305,78.520833079833,977
2023-12-01T11:50:00Z,0.72433332943333,79.614666112167,977
2023-12-01T12:00:00Z,0.54133333163333,80.593333434833,977
2023-12-01T12:10:00Z,0.3084999993,82.0790002185,977
2023-12-01T12:20:00Z,0.14483333343333,82.770332845167,977.01666666667
2023-12-01T12:30:00Z,0.012833332966667,83.3676667535,977.2
2023-12-01T12:40:00Z,0.0099999997,83.344999948333,977.2
2023-12-01T12:50:00Z,0.00783333335,83.463333384667,977
2023-12-01T13:00:00Z,0.1256666668,83.716833241833,977
2023-12-01T13:10:00Z,-0.00083333331666666,84.480667114667,977
2023-12-01T13:20:00Z,0.54599999681667,82.904833221667,977
2023-12-01T13:30:00Z,0.63733333248333,82.468666203833,977
2023-12-01T13:40:00Z,0.49999999848333,82.729500071167,977
2023-12-01T13:50:00Z,0.5613333305,83.268166733167,977
2023-12-01T14:00:00Z,0.55583333663333,83.365000024667,977
2023-12-01T14:10:00Z,0.35266666735,84.403000005167,977
2023-12-01T14:20:00Z,0.18100000056667,85.518833033167,977.36666666667
2023-12-01T14:30:00Z,-0.00866666655,86.414333215833,978
2023-12-01T14:40:00Z,-0.0550000002,86.884166590167,977.46666666667
2023-12-01T14:50:00Z,-0.043833332866667,87.474833678833,977
2023-12-01T15:00:00Z,-0.064500001216667,87.703499984333,977
2023-12-01T15:10:00Z,-0.25916666761667,88.453333791667,977
2023-12-01T15:20:00Z,-0.3086666699,88.978999710167,977.55
2023-12-01T15:30:00Z,-0.26616666843333,89.022999827167,978
2023-12-01T15:40:00Z,-0.2485000007,89.114333598167,977.71666666667
2023-12-01T15:50:00Z,-0.14999999975,88.855332947167,977.55
2023-12-01T16:00:00Z,-0.039666666483333,88.458500290333,977.98333333333
2023-12-01T16:10:00Z,-0.042999999816667,88.407166671833,977.76666666667
2023-12-01T16:20:00Z,-0.12433333323333,88.992500178167,977.6
2023-12-01T16:30:00Z,-0.053999999433333,89.187166849833,977.23333333333
2023-12-01T16:40:00Z,-0.16083333346667,89.704000345833,977.13333333333
2023-12-01T16:50:00Z,-0.091833333383333,89.590166854833,977.03333333333
2023-12-01T17:00:00Z,-0.095499999816667,89.500999577333,977.85
2023-12-01T17:10:00Z,-0.15166666555,89.617500305,977.43333333333
2023-12-01T17:20:00Z,-0.12566666681667,89.5866666155,977.26666666667
2023-12-01T17:30:00Z,-0.099499999616667,89.1268332165,978
2023-12-01T17:40:00Z,-0.00500000005,88.7186664585,978
2023-12-01T17:50:00Z,0.0408333333,88.3138333645,978
2023-12-01T18:00:00Z,-0.083999999816667,88.4860003155,977.95
2023-12-01T18:10:00Z,-0.072499999383333,88.232499440667,977.45
2023-12-01T18:20:00Z,-0.16683333371667,88.484500122667,978
2023-12-01T18:30:00Z,-0.12999999951667,88.214666875167,978
2023-12-01T18:40:00Z,-0.1508333331,88.267833201,978
2023-12-01T18:50:00Z,-0.16183333263333,88.1783335365,978
2023-12-01T19:00:00Z,0.0211666664,87.556666819,978
2023-12-01T19:10:00Z,0.028999999466667,87.230666733167,978
2023-12-01T19:20:00Z,-0.02199999985,87.630500157667,977.76666666667
2023-12-01T19:30:00Z,0.00900000005,87.386166891,978
2023-12-01T19:40:00Z,0.00733333305,87.484499994667,978
2023-12-01T19:50:00Z,0.03333333295,87.461499914667,978
2023-12-01T20:00:00Z,-0.0158333335,87.729666646167,977.63333333333
2023-12-01T20:10:00Z,-0.10949999995,88.240499369,977
2023-12-01T20:20:00Z,-0.15999999978333,88.539667002667,977.5
