Čas,WE_CO,AE_CO
2023-11-01T00:10:00Z,0.3879999878,0.31466666446667
2023-11-01T00:20:00Z,0.38866665386667,0.31483333098333
2023-11-01T00:30:00Z,0.38733332173333,0.31449999795
2023-11-01T00:40:00Z,0.3869999887,0.31316666581667
2023-11-01T00:50:00Z,0.38783332128333,0.31233333323333
2023-11-01T01:00:00Z,0.38833332083333,0.31349999885
2023-11-01T01:10:00Z,0.38783332128333,0.31366666536667
2023-11-01T01:20:00Z,0.3859999896,0.31366666536667
2023-11-01T01:30:00Z,0.38566665656667,0.31316666581667
2023-11-01T01:40:00Z,0.38633332263333,0.31349999885
2023-11-01T01:50:00Z,0.38749998825,0.31366666536667
2023-11-01T02:00:00Z,0.3859999896,0.31383333188333
2023-11-01T02:10:00Z,0.38633332263333,0.31383333188333
2023-11-01T02:20:00Z,0.38549999005,0.31349999885
2023-11-01T02:30:00Z,0.38466665746667,0.31349999885
2023-11-01T02:40:00Z,0.38449999095,0.31383333188333
2023-11-01T02:50:00Z,0.38416665791667,0.31333333233333
2023-11-01T03:00:00Z,0.38416665791667,0.31433333143333
2023-11-01T03:10:00Z,0.38349999185,0.31366666536667
2023-11-01T03:20:00Z,0.38166666016667,0.31333333233333
2023-11-01T03:30:00Z,0.38383332488333,0.31416666491667
2023-11-01T03:40:00Z,0.38349999185,0.31333333233333
2023-11-01T03:50:00Z,0.38433332443333,0.31283333278333
2023-11-01T04:00:00Z,0.38516665701667,0.31366666536667
2023-11-01T04:10:00Z,0.38549999005,0.3149999975
2023-11-01T04:20:00Z,0.38516665701667,0.31449999795
2023-11-01T04:30:00Z,0.3869999887,0.31283333278333
2023-11-01T04:40:00Z,0.3869999887,0.3139999984
2023-11-01T04:50:00Z,0.38949998645,0.3149999975
2023-11-01T05:00:00Z,0.38766665476667,0.31366666536667
2023-11-01T05:10:00Z,0.38749998825,0.31433333143333
2023-11-01T05:20:00Z,0.38983331948333,0.31533333053333
2023-11-01T05:30:00Z,0.38933331993333,0.31516666401667
2023-11-01T05:40:00Z,0.38933331993333,0.31416666491667
2023-11-01T05:50:00Z,0.38983331948333,0.31316666581667
2023-11-01T06:00:00Z,0.38983331948333,0.31349999885
2023-11-01T06:10:00Z,0.390166653,0.31483333098333
2023-11-01T06:20:00Z,0.390833321,0.3139999984
2023-11-01T06:30:00Z,0.390166653,0.31449999795
2023-11-01T06:40:00Z,0.39033332,0.31316666581667
2023-11-01T06:50:00Z,0.390166653,0.31366666536667
2023-11-01T07:00:00Z,0.390833321,0.31749999525
2023-11-01T07:10:00Z,0.393833327,0.31483333098333
2023-11-01T07:20:00Z,0.398166669,0.31433333143333
2023-11-01T07:30:00Z,0.4006666695,0.31466666446667
2023-11-01T07:40:00Z,0.397833335,0.31716666221667
2023-11-01T07:50:00Z,0.39416666293333,0.31266666628333
2023-11-01T08:00:00Z,0.393499993,0.31266666626667
2023-11-01T08:10:00Z,0.3946666615,0.31399999985
2023-11-01T08:20:00Z,0.3939999969,0.31649999615
2023-11-01T08:30:00Z,0.38883332473333,0.314499998
2023-11-01T08:40:00Z,0.38783332371667,0.3171666627
2023-11-01T08:50:00Z,0.38549999055,0.31583333056667
2023-11-01T09:00:00Z,0.38649999448333,0.31383333485
2023-11-01T09:10:00Z,0.38666665761667,0.31683332966667
2023-11-01T09:20:00Z,0.38366666138333,0.31450000195
2023-11-01T09:30:00Z,0.38183332885,0.31366666793333
2023-11-01T09:40:00Z,0.38716665866667,0.31599999665
2023-11-01T09:50:00Z,0.37883332961667,0.31299999981667
2023-11-01T10:00:00Z,0.379999995,0.31050000155
2023-11-01T10:10:00Z,0.38166666016667,0.31033333503333
2023-11-01T10:20:00Z,0.38366665843333,0.31516666401667
2023-11-01T10:30:00Z,0.37866666303333,0.31233333323333
2023-11-01T10:40:00Z,0.3781666635,0.31116666761667
2023-11-01T10:50:00Z,0.37816666356667,0.30933333611667
2023-11-01T11:00:00Z,0.3843333259,0.31499999846667
2023-11-01T11:10:00Z,0.38673076040385,0.31749999746154
2023-11-01T11:20:00Z,0.3774999975,0.31416666491667
2023-11-01T11:30:00Z,0.37899999601667,0.3108333346
2023-11-01T11:40:00Z,0.37933332906667,0.31216666678333
2023-11-01T11:50:00Z,0.38099999418333,0.31233333333333
2023-11-01T12:00:00Z,0.37733333105,0.31066666813333
2023-11-01T12:10:00Z,0.38049999461667,0.31216666671667
2023-11-01T12:20:00Z,0.37999999505,0.31233333326667
2023-11-01T12:30:00Z,0.38183332668333,0.31150000065
2023-11-01T12:40:00Z,0.38033332813333,0.31150000065
2023-11-01T12:50:00Z,0.38149999473333,0.31216666671667
2023-11-01T13:00:00Z,0.37833333003333,0.31033333505
2023-11-01T13:10:00Z,0.37949999625,0.31333333236667
2023-11-01T13:20:00Z,0.38433332443333,0.31133333415
2023-11-01T13:30:00Z,0.38533332353333,0.31050000165
2023-11-01T13:40:00Z,0.38433332491667,0.31516666401667
2023-11-01T13:50:00Z,0.37983332851667,0.31066666806667
2023-11-01T14:00:00Z,0.37999999501667,0.31016666851667
2023-11-01T14:10:00Z,0.38233332625,0.31066666806667
2023-11-01T14:20:00Z,0.38333332533333,0.31000000201667
2023-11-01T14:30:00Z,0.38466665746667,0.31016666851667
2023-11-01T14:40:00Z,0.38866665435,0.31083333461667
2023-11-01T14:50:00Z,0.391833323,0.31066666806667
2023-11-01T15:00:00Z,0.38483332398333,0.309666669
2023-11-01T15:10:00Z,0.38633332263333,0.31066666806667
2023-11-01T15:20:00Z,0.38383332488333,0.31066666806667
2023-11-01T15:30:00Z,0.38366665836667,0.3110000011
2023-11-01T15:40:00Z,0.3869999887,0.310000002
2023-11-01T15:50:00Z,0.39099998848333,0.3110000011
2023-11-01T16:00:00Z,0.394166661,0.31116666761667
2023-11-01T16:10:00Z,0.396166665,0.310000002
2023-11-01T16:20:00Z,0.398166669,0.30966666901667
2023-11-01T16:30:00Z,0.398833337,0.310000002
2023-11-01T16:40:00Z,0.400666672,0.31150000065
2023-11-01T16:50:00Z,0.4041666685,0.31183333368333
2023-11-01T17:00:00Z,0.4058333335,0.31050000155
2023-11-01T17:10:00Z,0.403000003,0.31083333458333
2023-11-01T17:20:00Z,0.405666667,0.31033333503333
2023-11-01T17:30:00Z,0.40933333005,0.31133333413333
