Čas,PM_1,PM_2,PM_4,PM_10
2023-11-01T00:10:00Z,10.626333316533,11.23716669,11.23716669,11.23716669
2023-11-01T00:20:00Z,10.43716669075,11.036000061,11.036000061,11.036000061
2023-11-01T00:30:00Z,9.5203333537333,10.0688333671,10.0700000129,10.070500024367
2023-11-01T00:40:00Z,9.6949999651167,10.25166665705,10.25166665705,10.25166665705
2023-11-01T00:50:00Z,9.8208333491167,10.385166677233,10.385166677233,10.385166677233
2023-11-01T01:00:00Z,9.79600000345,10.35899999995,10.35916667045,10.35916667045
2023-11-01T01:10:00Z,9.8094999951167,10.376333347983,10.37850000065,10.379666646567
2023-11-01T01:20:00Z,9.631333311,10.184500026267,10.184500026267,10.184500026267
2023-11-01T01:30:00Z,9.8670000231,10.434499994817,10.434499994817,10.434499994817
2023-11-01T01:40:00Z,9.8924999876,10.47983331625,10.495166682717,10.50250000935
2023-11-01T01:50:00Z,9.8296666623333,10.430333312583,10.459999974833,10.474333318333
2023-11-01T02:00:00Z,9.6121665955667,10.181166649017,10.194666640017,10.201500002517
2023-11-01T02:10:00Z,8.9111666360167,9.4246665953667,9.4256665864,9.4259999273667
2023-11-01T02:20:00Z,9.1888333320833,9.7166666507833,9.7166666507833,9.7166666507833
2023-11-01T02:30:00Z,9.2133333523833,9.7450000442833,9.7470000265833,9.7483333588
2023-11-01T02:40:00Z,9.0086666425167,9.52933330555,9.5319999697,9.5333333177
2023-11-01T02:50:00Z,8.6534999767833,9.1534999926833,9.1554999748667,9.15666665235
2023-11-01T03:00:00Z,7.7763333162333,8.2226666608833,8.2226666608833,8.2228333313667
2023-11-01T03:10:00Z,8.3016666650667,8.77849993715,8.77849993715,8.77849993715
2023-11-01T03:20:00Z,8.1311666726833,8.60150000255,8.6036666870333,8.6048333486167
2023-11-01T03:30:00Z,8.77083330155,9.2759999910833,9.2766666730167,9.2770000139833
2023-11-01T03:40:00Z,7.87149999135,8.3255000194167,8.3260000149667,8.32616668545
