Čas,T,RH,p
2023-11-01T00:10:00Z,9.46850016905,87.047000631167,983
2023-11-01T00:20:00Z,9.3853334902833,87.226832961833,983
2023-11-01T00:30:00Z,9.42416679045,86.607499695167,983
2023-11-01T00:40:00Z,9.4278334775167,86.176000086333,983.03333333333
2023-11-01T00:50:00Z,9.3980001606833,86.121500652,983.81666666667
2023-11-01T01:00:00Z,9.3828335124667,85.610166804333,984
2023-11-01T01:10:00Z,9.3558335303333,85.435832723167,984
2023-11-01T01:20:00Z,9.2875001272833,85.295833588,984
2023-11-01T01:30:00Z,9.2510000705833,85.604665883333,984
2023-11-01T01:40:00Z,9.2103334425667,85.458999887833,984
2023-11-01T01:50:00Z,9.1466668286333,85.367000197667,984
2023-11-01T02:00:00Z,9.1496668177833,85.255333582833,984
2023-11-01T02:10:00Z,9.0148334186,85.549833552,984
2023-11-01T02:20:00Z,8.9600000539,85.6401667275,984
2023-11-01T02:30:00Z,8.9643334387667,85.033499780667,984
2023-11-01T02:40:00Z,8.8123334567167,85.4428334555,984
2023-11-01T02:50:00Z,8.7231667199833,85.406499862333,984
2023-11-01T03:00:00Z,8.6243334928333,85.565832900667,984
2023-11-01T03:10:00Z,8.53333346055,85.449999873167,984
2023-11-01T03:20:00Z,8.52866676655,85.623333231333,984
2023-11-01T03:30:00Z,8.51700008705,85.5391668955,984
2023-11-01T03:40:00Z,8.5196668306667,85.2840001425,984
2023-11-01T03:50:00Z,8.46600011185,85.253166326167,984
2023-11-01T04:00:00Z,8.4633334318833,84.984999592833,984
2023-11-01T04:10:00Z,8.2766667367,85.643832905667,984
2023-11-01T04:20:00Z,8.2621667703,85.466499837667,984
2023-11-01T04:30:00Z,8.1928334394,85.4238335935,984
2023-11-01T04:40:00Z,8.1618334292667,85.483166758,984.41666666667
2023-11-01T04:50:00Z,8.0888334750667,85.714500173333,985
2023-11-01T05:00:00Z,7.92983333255,86.138500214167,985
2023-11-01T05:10:00Z,7.9128332930667,86.060999679,985
2023-11-01T05:20:00Z,7.7343333244667,86.491500346333,985
2023-11-01T05:30:00Z,7.4534999686833,87.7033336635,985
2023-11-01T05:40:00Z,7.3591667017333,87.818333307667,985
2023-11-01T05:50:00Z,7.3556666773667,87.487166850167,985
2023-11-01T06:00:00Z,7.4611666361167,86.731666565,985
2023-11-01T06:10:00Z,7.5264999946833,86.348333358667,985
2023-11-01T06:20:00Z,7.5650000175333,86.350999959333,985.61666666667
2023-11-01T06:30:00Z,7.83350000385,85.4433336895,986
2023-11-01T06:40:00Z,7.90600000235,85.561167272167,986
2023-11-01T06:50:00Z,8.2416667143333,84.533333587333,986
2023-11-01T07:00:00Z,8.4480000653,83.8426664985,986
2023-11-01T07:10:00Z,8.53450010615,83.596166865167,986
2023-11-01T07:20:00Z,8.7925001302833,82.570167159833,986
2023-11-01T07:30:00Z,9.1703334806833,80.902833556833,986
2023-11-01T07:40:00Z,9.3085001150167,80.240499751833,986
2023-11-01T07:50:00Z,9.9936667601833,78.305166753,986
2023-11-01T08:00:00Z,10.468833334817,76.776166788667,986
2023-11-01T08:10:00Z,11.5390000665,72.833500034833,986
2023-11-01T08:20:00Z,11.502666664833,73.03433342,986
2023-11-01T08:30:00Z,12.801833344333,69.0606667835,986
2023-11-01T08:40:00Z,13.025999990833,67.247666804333,986
2023-11-01T08:50:00Z,12.772166649833,67.456666819833,986
2023-11-01T09:00:00Z,13.533166678833,65.5408337275,986
2023-11-01T09:10:00Z,13.149999983833,66.990666834667,986
2023-11-01T09:20:00Z,13.157499996167,67.149500020167,986
2023-11-01T09:30:00Z,12.459833383833,68.426167170167,986
2023-11-01T09:40:00Z,12.664666652,68.259833271667,986
2023-11-01T09:50:00Z,11.482333341833,72.266333262,986
2023-11-01T10:00:00Z,11.585833374,72.003833517,986
2023-11-01T10:10:00Z,11.989500045667,70.959166462833,986
2023-11-01T10:20:00Z,12.530166690333,69.468333180833,986
2023-11-01T10:30:00Z,12.016000064667,69.9203330995,986
2023-11-01T10:40:00Z,12.1105000975,70.113499959333,986
2023-11-01T10:50:00Z,13.003000036667,67.964666621167,985.88333333333
2023-11-01T11:00:00Z,13.8094999795,64.913999811833,985
2023-11-01T11:10:00Z,13.739423147308,64.496730730769,985
2023-11-01T11:20:00Z,13.2731666565,65.251166152833,985
2023-11-01T11:30:00Z,13.679333353167,65.596166610167,985
2023-11-01T11:40:00Z,13.645499959833,65.612500190833,985
2023-11-01T11:50:00Z,13.3403333515,66.749666341833,985
2023-11-01T12:00:00Z,13.317333411833,67.307000224667,985
2023-11-01T12:10:00Z,13.568000030833,65.556166331,985
2023-11-01T12:20:00Z,13.723999961167,65.000999768667,985
2023-11-01T12:30:00Z,13.886333321833,64.572500102,985
2023-11-01T12:40:00Z,14.061166668333,62.957500139833,985
2023-11-01T12:50:00Z,13.911166652167,63.008833249167,984.95
2023-11-01T13:00:00Z,14.2198333585,62.285000292667,984.58333333333
2023-11-01T13:10:00Z,14.002666680333,63.339166578167,984.06666666667
2023-11-01T13:20:00Z,14.082833337667,63.981000455167,984.08333333333
2023-11-01T13:30:00Z,14.567833312167,61.907500140167,984
2023-11-01T13:40:00Z,14.407833290167,62.791999816833,984
2023-11-01T13:50:00Z,13.858833297833,63.8883333845,984
2023-11-01T14:00:00Z,13.706333335167,64.1863335925,984
